Marker_Name,scaffold_ID,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qlen,LG,genetic_position,Freq
RosBREED_snp_tart_cherry_f_Pp1_26539270,HiC_scaffold_1,99.02,204,1,1,1,204,31060871,31061073,2.00E-99,364,204,1,75.32,3
RosBREED_snp_tart_cherry_f_Pp1_27154718,HiC_scaffold_3,98.92,185,1,1,2,186,29460638,29460821,7.00E-89,329,204,1,76.85,3
RosBREED_snp_tart_cherry_f_Pp1_27154718,HiC_scaffold_2,97.85,186,2,2,2,186,30770789,30770973,4.00E-86,320,204,1,76.85,3
RosBREED_snp_tart_cherry_f_Pp1_27382106,HiC_scaffold_1,97.19,178,3,2,1,177,31980730,31980906,6.00E-80,300,204,1,77.41,3
RosBREED_snp_tart_cherry_f_Pp1_27382106,HiC_scaffold_2,99.01,203,1,1,2,204,31098225,31098426,7.00E-99,363,204,1,77.41,3
RosBREED_snp_tart_cherry_f_Pp1_27382106,HiC_scaffold_3,98.86,175,1,1,1,175,29698466,29698639,3.00E-83,311,204,1,77.41,3
RosBREED_snp_tart_cherry_f_Pp1_27867925,HiC_scaffold_3,98.05,205,2,2,1,204,30267643,30267846,1.00E-96,355,204,1,78.74,3
RosBREED_snp_tart_cherry_f_Pp1_27867925,HiC_scaffold_2,97.55,204,4,1,1,204,31647864,31648066,2.00E-94,348,204,1,78.74,3
RosBREED_snp_tart_cherry_f_Pp1_27867925,HiC_scaffold_1,97.56,205,3,2,1,204,32624135,32624338,5.00E-95,350,204,1,78.74,3
RosBREED_snp_tart_cherry_f_Pp1_28248901,HiC_scaffold_2,97.03,202,5,1,3,204,31990753,31990953,1.00E-91,339,204,1,80.05,3
RosBREED_snp_tart_cherry_f_Pp1_28248901,HiC_scaffold_3,97.52,202,2,2,3,202,30615631,30615831,9.00E-93,342,204,1,80.05,3
RosBREED_snp_tart_cherry_f_Pp1_28248901,HiC_scaffold_1,97.52,202,2,2,3,204,33028883,33029081,9.00E-93,342,204,1,80.05,3
RosBREED_snp_tart_cherry_f_Pp1_28795934,HiC_scaffold_1,96.52,201,6,1,4,204,33633587,33633786,2.00E-89,331,204,1,81.93,3
RosBREED_snp_tart_cherry_f_Pp1_28795934,HiC_scaffold_2,95.59,204,2,3,1,204,32533564,32533760,4.00E-86,320,204,1,81.93,3
RosBREED_snp_tart_cherry_f_Pp1_28795934,HiC_scaffold_3,94.63,205,5,3,1,204,31164803,31165002,7.00E-84,313,204,1,81.93,3
RosBREED_snp_tart_cherry_f_Pp1_30332099,HiC_scaffold_2,96.57,204,6,1,1,204,34187885,34188087,4.00E-91,337,204,1,87.22,3
RosBREED_snp_tart_cherry_f_Pp1_30332099,HiC_scaffold_1,96.1,205,6,2,1,204,35176084,35176287,5.00E-90,333,204,1,87.22,3
RosBREED_snp_tart_cherry_f_Pp1_30332099,HiC_scaffold_3,95.59,204,4,3,1,204,32708417,32708615,1.00E-86,322,204,1,87.22,3
RosBREED_snp_tart_cherry_f_Pp1_31255787,HiC_scaffold_22,97.55,204,4,1,1,204,13423316,13423114,2.00E-94,348,204,1,90.39,2
RosBREED_snp_tart_cherry_f_Pp1_31255787,HiC_scaffold_1,99.02,204,1,1,1,204,36251132,36251334,2.00E-99,364,204,1,90.39,2
RosBREED_snp_tart_cherry_f_Pp1_31968630,HiC_scaffold_3,98.04,204,3,1,1,204,34320193,34320395,4.00E-96,353,204,1,92.41,3
RosBREED_snp_tart_cherry_f_Pp1_31968630,HiC_scaffold_2,96.57,204,6,1,1,204,35590490,35590692,4.00E-91,337,204,1,92.41,3
RosBREED_snp_tart_cherry_f_Pp1_31968630,HiC_scaffold_1,96.57,204,6,1,1,204,37093948,37094150,4.00E-91,337,204,1,92.41,3
RosBREED_snp_tart_cherry_f_Pp1_32843145,HiC_scaffold_2,95.1,204,9,1,1,204,36481013,36481215,4.00E-86,320,204,1,95.22,3
RosBREED_snp_tart_cherry_f_Pp1_32843145,HiC_scaffold_1,96.57,204,6,1,1,204,38070266,38070468,4.00E-91,337,204,1,95.22,3
RosBREED_snp_tart_cherry_f_Pp1_33254162,HiC_scaffold_3,98.04,204,3,1,1,204,35715660,35715862,4.00E-96,353,204,1,99.13,3
RosBREED_snp_tart_cherry_f_Pp1_33254162,HiC_scaffold_1,98.04,204,3,1,1,204,38618915,38619117,4.00E-96,353,204,1,99.13,3
RosBREED_snp_tart_cherry_f_Pp1_33254162,HiC_scaffold_2,98.01,201,3,1,1,201,36932753,36932952,2.00E-94,348,204,1,99.13,3
RosBREED_snp_tart_cherry_f_Pp1_33460443,HiC_scaffold_1,97.56,205,3,2,1,204,38960951,38961154,5.00E-95,350,204,1,101.76,3
RosBREED_snp_tart_cherry_f_Pp1_33460443,HiC_scaffold_3,97.55,204,4,1,1,204,35953635,35953837,2.00E-94,348,204,1,101.76,3
RosBREED_snp_tart_cherry_f_Pp1_33460443,HiC_scaffold_2,98.04,204,2,2,1,204,37186729,37186930,4.00E-96,353,204,1,101.76,3
RosBREED_snp_tart_cherry_f_Pp1_33621785,HiC_scaffold_2,95.51,178,7,1,27,204,37341734,37341910,6.00E-75,283,204,1,101.97,3
RosBREED_snp_tart_cherry_f_Pp1_33621785,HiC_scaffold_3,94.12,204,4,2,1,204,36127785,36127980,4.00E-81,303,204,1,101.97,3
RosBREED_snp_tart_cherry_f_Pp1_33621785,HiC_scaffold_1,93.17,205,5,3,1,204,39117876,39118072,9.00E-78,292,204,1,101.97,3
RosBREED_snp_tart_cherry_f_Pp1_33801392,HiC_scaffold_3,97.54,203,4,1,2,204,36343528,36343729,7.00E-94,346,204,1,102.2,3
RosBREED_snp_tart_cherry_f_Pp1_33801392,HiC_scaffold_1,97.45,196,4,1,9,204,39324056,39324250,5.00E-90,333,204,1,102.2,3
RosBREED_snp_tart_cherry_f_Pp1_33801392,HiC_scaffold_2,96.89,193,5,1,12,204,37559520,37559711,1.00E-86,322,204,1,102.2,3
RosBREED_snp_tart_cherry_f_Pp1_33912837,HiC_scaffold_1,95.54,202,6,3,4,204,39450297,39450496,4.00E-86,320,204,1,102.35,3
RosBREED_snp_tart_cherry_f_Pp1_33912837,HiC_scaffold_3,97.51,201,4,1,4,204,36456917,36457116,9.00E-93,342,204,1,102.35,3
RosBREED_snp_tart_cherry_f_Pp1_33912837,HiC_scaffold_2,97.01,201,5,1,4,204,37684201,37684400,4.00E-91,337,204,1,102.35,3
RosBREED_snp_tart_cherry_f_Pp1_34223526,HiC_scaffold_2,98.02,202,3,1,1,202,37989930,37990130,5.00E-95,350,204,1,103.47,3
RosBREED_snp_tart_cherry_f_Pp1_34223526,HiC_scaffold_1,97.03,202,5,1,1,202,39768465,39768665,1.00E-91,339,204,1,103.47,3
RosBREED_snp_tart_cherry_f_Pp1_34223526,HiC_scaffold_3,97.52,202,4,1,1,202,36777977,36778177,3.00E-93,344,204,1,103.47,3
RosBREED_snp_tart_cherry_f_Pp1_34478204,HiC_scaffold_2,98.5,200,2,1,5,204,38278951,38279149,2.00E-95,351,204,1,103.67,3
RosBREED_snp_tart_cherry_f_Pp1_34478204,HiC_scaffold_3,97.98,198,3,1,5,202,37123508,37123704,9.00E-93,342,204,1,103.67,3
RosBREED_snp_tart_cherry_f_Pp1_34478204,HiC_scaffold_1,97.98,198,3,1,5,202,40160743,40160939,9.00E-93,342,204,1,103.67,3
RosBREED_snp_tart_cherry_f_Pp1_34681555,HiC_scaffold_1,97.55,204,4,1,1,204,40425693,40425895,2.00E-94,348,204,1,104.73,3
RosBREED_snp_tart_cherry_f_Pp1_34681555,HiC_scaffold_2,97.06,204,5,1,1,204,38488868,38489070,9.00E-93,342,204,1,104.73,3
RosBREED_snp_tart_cherry_f_Pp1_34681555,HiC_scaffold_3,98.04,204,3,1,1,204,37385427,37385629,4.00E-96,353,204,1,104.73,3
RosBREED_snp_tart_cherry_f_Pp1_34820310,HiC_scaffold_1,97.06,204,5,1,1,204,40590643,40590845,9.00E-93,342,204,1,105.46,3
RosBREED_snp_tart_cherry_f_Pp1_34820310,HiC_scaffold_3,97.55,204,4,1,1,204,37534242,37534444,2.00E-94,348,204,1,105.46,3
RosBREED_snp_tart_cherry_f_Pp1_34820310,HiC_scaffold_2,97.06,204,5,1,1,204,38680375,38680577,9.00E-93,342,204,1,105.46,3
RosBREED_snp_tart_cherry_f_Pp1_34979540,HiC_scaffold_3,96.12,206,4,3,1,204,37690145,37690348,5.00E-90,333,204,1,106.29,3
RosBREED_snp_tart_cherry_f_Pp1_34979540,HiC_scaffold_2,96.59,205,4,3,1,204,38856069,38856271,4.00E-91,337,204,1,106.29,3
RosBREED_snp_tart_cherry_f_Pp1_34979540,HiC_scaffold_1,96.57,204,5,2,1,204,40752426,40752627,4.00E-91,337,204,1,106.29,3
RosBREED_snp_tart_cherry_f_Pp1_35583350,HiC_scaffold_1,96.14,207,3,4,1,204,41455697,41455901,5.00E-90,333,204,1,109.43,3
RosBREED_snp_tart_cherry_f_Pp1_35583350,HiC_scaffold_3,97.57,206,2,2,1,204,38287269,38287473,5.00E-95,350,204,1,109.43,3
RosBREED_snp_tart_cherry_f_Pp1_35583350,HiC_scaffold_2,98.04,204,3,1,1,204,39529556,39529758,4.00E-96,353,204,1,109.43,3
RosBREED_snp_tart_cherry_f_Pp1_35648543,HiC_scaffold_1,97.06,204,3,2,1,204,41516868,41517068,3.00E-92,340,204,1,109.79,3
RosBREED_snp_tart_cherry_f_Pp1_35648543,HiC_scaffold_2,95.59,204,6,2,1,204,39592399,39592599,3.00E-87,324,204,1,109.79,3
RosBREED_snp_tart_cherry_f_Pp1_35648543,HiC_scaffold_3,97.06,204,3,2,1,204,38343708,38343908,3.00E-92,340,204,1,109.79,3
RosBREED_snp_tart_cherry_f_Pp1_35969616,HiC_scaffold_3,90.72,194,6,3,22,204,38724019,38724211,2.00E-64,248,204,1,111.37,3
RosBREED_snp_tart_cherry_f_Pp1_36148993,HiC_scaffold_1,97.56,205,3,2,1,204,42041647,42041850,5.00E-95,350,204,1,111.37,3
RosBREED_snp_tart_cherry_f_Pp1_36148993,HiC_scaffold_2,98.05,205,2,2,1,204,40137768,40137971,1.00E-96,355,204,1,111.37,3
RosBREED_snp_tart_cherry_f_Pp1_36148993,HiC_scaffold_3,97.56,205,3,2,1,204,38909813,38910016,5.00E-95,350,204,1,111.37,3
RosBREED_snp_tart_cherry_f_Pp1_36234910,HiC_scaffold_1,94.12,204,8,2,1,204,42124912,42125111,3.00E-82,307,204,1,111.37,3
RosBREED_snp_tart_cherry_f_Pp1_36234910,HiC_scaffold_3,97.06,204,5,1,1,204,38999494,38999696,9.00E-93,342,204,1,111.37,3
RosBREED_snp_tart_cherry_f_Pp1_36718194,HiC_scaffold_2,96.62,207,3,2,1,204,40732338,40732543,3.00E-92,340,204,1,113.12,3
RosBREED_snp_tart_cherry_f_Pp1_36718194,HiC_scaffold_1,96.57,204,3,2,1,201,42724588,42724790,2.00E-90,335,204,1,113.12,3
RosBREED_snp_tart_cherry_f_Pp1_36718194,HiC_scaffold_3,98.04,204,3,1,1,204,39405042,39405244,4.00E-96,353,204,1,113.12,3
RosBREED_snp_tart_cherry_f_Pp1_36766782,HiC_scaffold_3,98.53,204,2,1,1,204,39449801,39450003,9.00E-98,359,204,1,113.33,3
RosBREED_snp_tart_cherry_f_Pp1_36920259,HiC_scaffold_1,99.51,204,0,1,1,204,42963874,42964076,4.00E-101,370,204,1,114.01,3
RosBREED_snp_tart_cherry_f_Pp1_36920259,HiC_scaffold_3,99.02,204,1,1,1,204,39598616,39598818,2.00E-99,364,204,1,114.01,3
RosBREED_snp_tart_cherry_f_Pp1_36920259,HiC_scaffold_2,98.53,204,1,2,1,204,40949699,40949900,9.00E-98,359,204,1,114.01,3
RosBREED_snp_tart_cherry_f_Pp1_37001939,HiC_scaffold_2,93.6,203,9,3,2,204,41057804,41058002,6.00E-80,300,204,1,114.63,3
RosBREED_snp_tart_cherry_f_Pp1_37001939,HiC_scaffold_3,93.1,203,10,3,2,204,39723431,39723629,3.00E-78,294,204,1,114.63,3
RosBREED_snp_tart_cherry_f_Pp1_39208450,HiC_scaffold_2,97.01,201,5,1,4,204,43123666,43123865,4.00E-91,337,204,1,121.35,3
RosBREED_snp_tart_cherry_f_Pp1_39208450,HiC_scaffold_1,92.54,201,1,4,4,204,45126304,45126490,9.00E-73,276,204,1,121.35,3
RosBREED_snp_tart_cherry_f_Pp1_39208450,HiC_scaffold_3,98.03,203,1,3,4,204,41021145,41021346,5.00E-95,350,204,1,121.35,3
RosBREED_snp_tart_cherry_f_Pp1_39520733,HiC_scaffold_1,97.28,184,4,1,1,184,45464854,45465036,3.00E-83,311,204,1,121.93,2
RosBREED_snp_tart_cherry_f_Pp1_39520733,HiC_scaffold_2,96.74,184,5,1,1,184,43516497,43516679,1.00E-81,305,204,1,121.93,2
RosBREED_snp_tart_cherry_f_Pp1_40094088,HiC_scaffold_2,96.59,176,5,1,1,176,44221620,44221794,3.00E-77,291,204,1,123.01,3
RosBREED_snp_tart_cherry_f_Pp1_40094088,HiC_scaffold_3,97.71,175,3,1,1,175,41454963,41455136,6.00E-80,300,204,1,123.01,3
RosBREED_snp_tart_cherry_f_Pp1_40094088,HiC_scaffold_1,97.71,175,3,1,1,175,46102002,46102175,6.00E-80,300,204,1,123.01,3
RosBREED_snp_tart_cherry_f_Pp1_42475128,HiC_scaffold_1,97.52,202,4,1,3,204,51744694,51744894,3.00E-93,344,204,1,139.79,2
RosBREED_snp_tart_cherry_f_Pp1_42475128,HiC_scaffold_2,96.53,202,5,2,3,204,50035094,50035293,5.00E-90,333,204,1,139.79,2
RosBREED_snp_tart_cherry_f_Pp1_44223837,HiC_scaffold_2,96.08,204,7,1,1,204,49246619,49246417,2.00E-89,331,204,1,134.52,3
RosBREED_snp_tart_cherry_f_Pp1_44223837,HiC_scaffold_3,98.04,204,3,1,1,204,46422845,46422643,4.00E-96,353,204,1,134.52,3
RosBREED_snp_tart_cherry_f_Pp1_44223837,HiC_scaffold_1,98.04,204,3,1,1,204,51176114,51175912,4.00E-96,353,204,1,134.52,3
RosBREED_snp_tart_cherry_f_Pp1_44377719,HiC_scaffold_2,95.35,172,4,3,1,172,49081562,49081395,4.00E-71,270,204,1,134.47,3
RosBREED_snp_tart_cherry_f_Pp1_45169388,HiC_scaffold_1,97.06,204,5,1,1,204,50066462,50066260,9.00E-93,342,204,1,132.78,3
RosBREED_snp_tart_cherry_f_Pp1_45169388,HiC_scaffold_2,97.55,204,4,1,1,204,48276752,48276550,2.00E-94,348,204,1,132.78,3
RosBREED_snp_tart_cherry_f_Pp1_45169388,HiC_scaffold_3,98.04,204,3,1,1,204,45201507,45201305,4.00E-96,353,204,1,132.78,3
RosBREED_snp_tart_cherry_f_Pp1_45299782,HiC_scaffold_3,97.55,204,4,1,1,204,45028763,45028561,2.00E-94,348,204,1,132.78,3
RosBREED_snp_tart_cherry_f_Pp1_45299782,HiC_scaffold_1,98.04,204,3,1,1,204,49896740,49896538,4.00E-96,353,204,1,132.78,3
RosBREED_snp_tart_cherry_f_Pp1_45299782,HiC_scaffold_2,97.55,204,4,1,1,204,48105961,48105759,2.00E-94,348,204,1,132.78,3
RosBREED_snp_tart_cherry_f_Pp1_46207321,HiC_scaffold_3,95.59,204,7,2,1,204,44087223,44087022,9.00E-88,326,204,1,126.86,3
RosBREED_snp_tart_cherry_f_Pp1_46207321,HiC_scaffold_2,95.59,204,7,2,1,204,47090665,47090464,9.00E-88,326,204,1,126.86,3
RosBREED_snp_tart_cherry_f_Pp1_46207321,HiC_scaffold_1,94.12,204,7,3,1,204,48899003,48898805,1.00E-81,305,204,1,126.86,3
RosBREED_snp_tart_cherry_f_Pp1_46512070,HiC_scaffold_2,97.09,206,3,2,1,204,46742310,46742106,3.00E-93,344,204,1,126.42,3
RosBREED_snp_tart_cherry_f_Pp1_46512070,HiC_scaffold_3,98.03,203,3,1,2,204,43718258,43718057,2.00E-95,351,204,1,126.42,3
RosBREED_snp_tart_cherry_f_Pp2_01241632,HiC_scaffold_6,95.59,204,8,1,1,204,4229151,4229353,9.00E-88,326,204,2,6.79,3
RosBREED_snp_tart_cherry_f_Pp2_01241632,HiC_scaffold_5,95.61,205,7,2,1,204,4183660,4183863,3.00E-88,327,204,2,6.79,3
RosBREED_snp_tart_cherry_f_Pp2_01241632,HiC_scaffold_4,95.59,204,8,1,1,204,4440604,4440806,9.00E-88,326,204,2,6.79,3
RosBREED_snp_tart_cherry_f_Pp2_11553870,HiC_scaffold_5,99.02,204,1,1,1,204,17341379,17341581,2.00E-99,364,204,2,13.57,3
RosBREED_snp_tart_cherry_f_Pp2_11553870,HiC_scaffold_4,98.53,204,2,1,1,204,16830764,16830966,9.00E-98,359,204,2,13.57,3
RosBREED_snp_tart_cherry_f_Pp2_11553870,HiC_scaffold_6,98.53,204,2,1,1,204,18196492,18196694,9.00E-98,359,204,2,13.57,3
RosBREED_snp_tart_cherry_f_Pp2_13629048,HiC_scaffold_6,97.03,202,5,1,3,204,20277081,20277281,1.00E-91,339,204,2,24.32,3
RosBREED_snp_tart_cherry_f_Pp2_13629048,HiC_scaffold_4,97.52,202,4,1,3,204,18641096,18641296,3.00E-93,344,204,2,24.32,3
RosBREED_snp_tart_cherry_f_Pp2_13629048,HiC_scaffold_5,97.03,202,5,1,3,204,19180980,19181180,1.00E-91,339,204,2,24.32,3
RosBREED_snp_tart_cherry_f_Pp2_16519837,HiC_scaffold_6,97.51,201,3,2,1,201,24690401,24690599,9.00E-93,342,204,2,40.05,3
RosBREED_snp_tart_cherry_f_Pp2_16519837,HiC_scaffold_4,97.51,201,4,1,1,201,23071248,23071447,9.00E-93,342,204,2,40.05,3
RosBREED_snp_tart_cherry_f_Pp2_16519837,HiC_scaffold_5,98.05,205,2,2,1,204,23797713,23797916,1.00E-96,355,204,2,40.05,3
RosBREED_snp_tart_cherry_f_Pp2_18753870,HiC_scaffold_6,97.06,204,5,1,1,204,27189592,27189794,9.00E-93,342,204,2,44.85,3
RosBREED_snp_tart_cherry_f_Pp2_18753870,HiC_scaffold_5,98.04,204,3,1,1,204,26552476,26552678,4.00E-96,353,204,2,44.85,3
RosBREED_snp_tart_cherry_f_Pp2_18753870,HiC_scaffold_4,97.56,205,3,2,1,204,25605631,25605834,5.00E-95,350,204,2,44.85,3
RosBREED_snp_tart_cherry_f_Pp2_18963376,HiC_scaffold_6,99.02,204,1,1,1,204,27574561,27574763,2.00E-99,364,204,2,45.07,3
RosBREED_snp_tart_cherry_f_Pp2_18963376,HiC_scaffold_5,98.04,204,3,1,1,204,26892823,26893025,4.00E-96,353,204,2,45.07,3
RosBREED_snp_tart_cherry_f_Pp2_18963376,HiC_scaffold_4,95.59,204,8,1,1,204,25907292,25907494,9.00E-88,326,204,2,45.07,3
RosBREED_snp_tart_cherry_f_Pp2_19138888,HiC_scaffold_4,98.51,201,2,1,4,204,26092316,26092515,4.00E-96,353,204,2,45.25,2
RosBREED_snp_tart_cherry_f_Pp2_19138888,HiC_scaffold_5,97.51,201,4,1,4,204,27057518,27057717,9.00E-93,342,204,2,45.25,2
RosBREED_snp_tart_cherry_f_Pp2_20808955,HiC_scaffold_6,98.53,204,2,1,1,204,29343908,29344110,9.00E-98,359,204,2,50.02,3
RosBREED_snp_tart_cherry_f_Pp2_20808955,HiC_scaffold_5,98.53,204,2,1,1,204,29059016,29059218,9.00E-98,359,204,2,50.02,3
RosBREED_snp_tart_cherry_f_Pp2_20808955,HiC_scaffold_4,98.53,204,2,1,1,204,28258415,28258617,9.00E-98,359,204,2,50.02,3
RosBREED_snp_tart_cherry_f_Pp2_22081401,HiC_scaffold_4,95.57,203,6,2,1,201,29916352,29916553,1.00E-86,322,204,2,59.09,3
RosBREED_snp_tart_cherry_f_Pp2_22081401,HiC_scaffold_6,96.74,184,5,1,1,184,30962520,30962702,1.00E-81,305,204,2,59.09,3
RosBREED_snp_tart_cherry_f_Pp2_22081401,HiC_scaffold_5,94.55,202,8,2,2,201,30812172,30812372,9.00E-83,309,204,2,59.09,3
RosBREED_snp_tart_cherry_f_Pp2_22516775,HiC_scaffold_4,95.59,204,7,2,1,204,30432526,30432727,9.00E-88,326,204,2,61.15,3
RosBREED_snp_tart_cherry_f_Pp2_22516775,HiC_scaffold_6,97.55,204,3,2,1,204,31529697,31529898,2.00E-94,348,204,2,61.15,3
RosBREED_snp_tart_cherry_f_Pp2_22516775,HiC_scaffold_5,96.08,204,6,2,1,204,31398515,31398716,2.00E-89,331,204,2,61.15,3
RosBREED_snp_tart_cherry_f_Pp2_22582237,HiC_scaffold_4,94.89,176,8,1,29,204,30482212,30482386,3.00E-72,274,204,2,61.38,3
RosBREED_snp_tart_cherry_f_Pp2_22582237,HiC_scaffold_5,97.06,204,5,1,1,204,31449258,31449460,9.00E-93,342,204,2,61.38,3
RosBREED_snp_tart_cherry_f_Pp2_22582237,HiC_scaffold_6,96.02,176,6,1,29,204,31572981,31573155,2.00E-75,285,204,2,61.38,3
RosBREED_snp_tart_cherry_f_Pp2_22770496,HiC_scaffold_5,98.04,204,3,1,1,204,31718926,31719128,4.00E-96,353,204,2,62.05,3
RosBREED_snp_tart_cherry_f_Pp2_22770496,HiC_scaffold_6,97.55,204,4,1,1,204,31803191,31803393,2.00E-94,348,204,2,62.05,3
RosBREED_snp_tart_cherry_f_Pp2_22770496,HiC_scaffold_4,97.06,204,5,1,1,204,30766404,30766606,9.00E-93,342,204,2,62.05,3
RosBREED_snp_tart_cherry_f_Pp2_22896995,HiC_scaffold_5,98.04,204,3,1,1,204,31879981,31880183,4.00E-96,353,204,2,62.5,3
RosBREED_snp_tart_cherry_f_Pp2_22896995,HiC_scaffold_6,98.04,204,3,1,1,204,31956140,31956342,4.00E-96,353,204,2,62.5,3
RosBREED_snp_tart_cherry_f_Pp2_22896995,HiC_scaffold_4,97.55,204,4,1,1,204,30902453,30902655,2.00E-94,348,204,2,62.5,3
RosBREED_snp_tart_cherry_f_Pp2_23030333,HiC_scaffold_4,96.57,204,6,1,1,204,31049075,31049277,4.00E-91,337,204,2,62.97,3
RosBREED_snp_tart_cherry_f_Pp2_23030333,HiC_scaffold_6,96.08,204,7,1,1,204,32066083,32066285,2.00E-89,331,204,2,62.97,3
RosBREED_snp_tart_cherry_f_Pp2_23030333,HiC_scaffold_5,96.46,198,5,2,1,197,32012436,32012632,9.00E-88,326,204,2,62.97,3
RosBREED_snp_tart_cherry_f_Pp2_23270219,HiC_scaffold_5,96.95,197,4,2,9,204,32256245,32256440,7.00E-89,329,204,2,63.82,3
RosBREED_snp_tart_cherry_f_Pp2_23270219,HiC_scaffold_6,96.95,197,4,2,9,204,32346728,32346923,7.00E-89,329,204,2,63.82,3
RosBREED_snp_tart_cherry_f_Pp2_23270219,HiC_scaffold_4,96.95,197,4,2,9,204,31301451,31301646,7.00E-89,329,204,2,63.82,3
RosBREED_snp_tart_cherry_f_Pp2_24426158,HiC_scaffold_4,97.55,204,4,1,1,204,33576529,33576731,2.00E-94,348,204,2,67.25,3
RosBREED_snp_tart_cherry_f_Pp2_24426158,HiC_scaffold_5,96.08,204,7,1,1,204,33492436,33492638,2.00E-89,331,204,2,67.25,3
RosBREED_snp_tart_cherry_f_Pp2_24426158,HiC_scaffold_6,95.59,204,8,1,1,204,33743378,33743580,9.00E-88,326,204,2,67.25,3
RosBREED_snp_tart_cherry_f_Pp2_24498934,HiC_scaffold_6,99.02,204,1,1,1,204,33918142,33918344,2.00E-99,364,204,2,67.33,4
RosBREED_snp_tart_cherry_f_Pp2_24498934,HiC_scaffold_4,97.56,205,1,2,1,204,33647386,33647587,2.00E-94,348,204,2,67.33,4
RosBREED_snp_tart_cherry_f_Pp2_24867853,HiC_scaffold_6,96.37,193,3,3,13,204,34271078,34271267,2.00E-84,315,204,2,67.7,3
RosBREED_snp_tart_cherry_f_Pp2_24867853,HiC_scaffold_4,90.69,204,7,3,1,204,34037976,34038167,3.00E-68,261,204,2,67.7,3
RosBREED_snp_tart_cherry_f_Pp2_24867853,HiC_scaffold_5,93.98,166,7,2,39,204,33959826,33959988,2.00E-64,248,204,2,67.7,3
RosBREED_snp_tart_cherry_f_Pp2_25465755,HiC_scaffold_4,97.06,204,5,1,1,204,34807857,34808059,9.00E-93,342,204,2,68.3,3
RosBREED_snp_tart_cherry_f_Pp2_25465755,HiC_scaffold_6,97.51,201,4,1,4,204,34954675,34954874,9.00E-93,342,204,2,68.3,3
RosBREED_snp_tart_cherry_f_Pp2_25465755,HiC_scaffold_5,97.55,204,4,1,1,204,34681027,34681229,2.00E-94,348,204,2,68.3,3
RosBREED_snp_tart_cherry_f_Pp2_25548735,HiC_scaffold_5,97.55,204,4,1,1,204,34785652,34785854,2.00E-94,348,204,2,68.43,3
RosBREED_snp_tart_cherry_f_Pp2_25548735,HiC_scaffold_4,98.53,204,2,1,1,204,34886220,34886422,9.00E-98,359,204,2,68.43,3
RosBREED_snp_tart_cherry_f_Pp2_25548735,HiC_scaffold_6,98.04,204,3,1,1,204,35034744,35034946,4.00E-96,353,204,2,68.43,3
RosBREED_snp_tart_cherry_f_Pp2_26001625,HiC_scaffold_5,94.69,207,4,5,1,201,35342016,35342221,2.00E-84,315,204,2,69.49,3
RosBREED_snp_tart_cherry_f_Pp2_26001625,HiC_scaffold_4,95.63,206,3,4,1,201,35388277,35388481,9.00E-88,326,204,2,69.49,3
RosBREED_snp_tart_cherry_f_Pp2_26001625,HiC_scaffold_6,96.1,205,2,4,1,200,35519482,35519685,7.00E-89,329,204,2,69.49,3
RosBREED_snp_tart_cherry_f_Pp3_01182045,HiC_scaffold_7,98.53,204,2,1,1,204,2249853,2250055,9.00E-98,359,204,3,8.26,3
RosBREED_snp_tart_cherry_f_Pp3_01182045,HiC_scaffold_8,98.04,204,3,1,1,204,2325713,2325915,4.00E-96,353,204,3,8.26,3
RosBREED_snp_tart_cherry_f_Pp3_01182045,HiC_scaffold_9,97.55,204,4,1,1,204,2086242,2086444,2.00E-94,348,204,3,8.26,3
RosBREED_snp_tart_cherry_f_Pp3_01496302,HiC_scaffold_8,94.61,204,10,1,1,204,2682181,2682383,2.00E-84,315,204,3,8.67,3
RosBREED_snp_tart_cherry_f_Pp3_01496302,HiC_scaffold_7,94.12,204,11,1,1,204,2545537,2545739,9.00E-83,309,204,3,8.67,3
RosBREED_snp_tart_cherry_f_Pp3_01496302,HiC_scaffold_9,92.65,204,14,1,1,204,2229630,2229832,9.00E-78,292,204,3,8.67,3
RosBREED_snp_tart_cherry_f_Pp3_02203771,HiC_scaffold_8,97.55,204,4,1,1,204,3565532,3565734,2.00E-94,348,204,3,9.87,4
RosBREED_snp_tart_cherry_f_Pp3_02203771,HiC_scaffold_7,97.06,204,5,1,1,204,3449699,3449901,9.00E-93,342,204,3,9.87,4
RosBREED_snp_tart_cherry_f_Pp3_02203771,HiC_scaffold_9,98.04,204,3,1,1,204,3338208,3338410,4.00E-96,353,204,3,9.87,4
RosBREED_snp_tart_cherry_f_Pp3_02738097,HiC_scaffold_9,97.56,205,3,2,1,204,3935747,3935950,5.00E-95,350,204,3,13.25,3
RosBREED_snp_tart_cherry_f_Pp3_02738097,HiC_scaffold_8,96.1,205,6,2,1,204,4164361,4164564,5.00E-90,333,204,3,13.25,3
RosBREED_snp_tart_cherry_f_Pp3_02738097,HiC_scaffold_7,95.54,202,7,2,1,201,4059172,4059372,1.00E-86,322,204,3,13.25,3
RosBREED_snp_tart_cherry_f_Pp3_04633547,HiC_scaffold_7,98.04,204,3,1,1,204,6473678,6473880,4.00E-96,353,204,3,26.8,3
RosBREED_snp_tart_cherry_f_Pp3_04633547,HiC_scaffold_8,97.55,204,4,1,1,204,6652353,6652555,2.00E-94,348,204,3,26.8,3
