Pcer_004238-RA Pfrut_003312-RA
Pcer_019159-RA Pfrut_007808-RA
Pcer_094908-RA Pfrut_072211-RA
Pcer_002216-RA Pfrut_086370-RA
Pcer_024951-RA Pfrut_024369-RA
Pcer_018899-RA Pfrut_080953-RA
Pcer_075203-RA Pfrut_013848-RA
Pcer_016475-RA Pfrut_053600-RA
Pcer_016476-RA Pfrut_053599-RA
Pcer_024871-RA Pfrut_024467-RA
Pcer_001735-RA Pfrut_014478-RA
Pcer_093780-RA Pfrut_005313-RA
Pcer_001736-RA Pfrut_014476-RA
Pcer_025637-RA Pfrut_078823-RA
Pcer_024574-RA Pfrut_006780-RA
Pcer_060876-RA Pfrut_010235-RA
Pcer_060581-RA Pfrut_036950-RA
Pcer_025538-RA Pfrut_097819-RA
Pcer_025539-RA Pfrut_097820-RA
Pcer_063153-RA Pfrut_010705-RA
Pcer_025378-RA Pfrut_097657-RA
Pcer_025375-RA Pfrut_097653-RA
Pcer_025374-RA Pfrut_097651-RA
Pcer_018465-RA Pfrut_011611-RA
Pcer_018471-RA Pfrut_011606-RA
Pcer_018467-RA Pfrut_011609-RA
Pcer_060788-RA Pfrut_035325-RA
Pcer_073619-RA Pfrut_036385-RA
Pcer_073603-RA Pfrut_036362-RA
Pcer_073606-RA Pfrut_036364-RA
Pcer_073605-RA Pfrut_036363-RA
Pcer_093133-RA Pfrut_060518-RA
Pcer_093132-RA Pfrut_060517-RA
Pcer_093125-RA Pfrut_060511-RA
Pcer_092502-RA Pfrut_076152-RA
Pcer_074253-RA Pfrut_017809-RA
Pcer_062679-RA Pfrut_068892-RA
Pcer_092644-RA Pfrut_080446-RA
Pcer_000645-RA FUN_000892-T1
Pcer_004274-RA Pfrut_003279-RA
Pcer_004275-RA Pfrut_049307-RA
Pcer_004269-RA Pfrut_003283-RA
Pcer_004272-RA Pfrut_003281-RA
Pcer_094542-RA Pfrut_030787-RA
Pcer_060848-RA Pfrut_065949-RA
Pcer_017664-RA Pfrut_041029-RA
Pcer_023975-RA Pfrut_094184-RA
Pcer_017666-RA Pfrut_041027-RA
Pcer_023581-RA Pfrut_037759-RA
Pcer_092449-RA Pfrut_043738-RA
Pcer_062459-RA Pfrut_045729-RA
Pcer_062458-RA Pfrut_045728-RA
Pcer_018375-RA Pfrut_011714-RA
Pcer_075180-RA Pfrut_013821-RA
Pcer_061911-RA Pfrut_073269-RA
Pcer_093693-RA Pfrut_005400-RA
Pcer_093695-RA Pfrut_092843-RA
Pcer_016928-RA Pfrut_024829-RA
Pcer_016926-RA Pfrut_024827-RA
Pcer_023926-RA Pfrut_094248-RA
Pcer_002566-RA Pfrut_086733-RA
Pcer_002561-RA Pfrut_086729-RA
Pcer_073829-RA Pfrut_072590-RA
Pcer_073835-RA Pfrut_072583-RA
Pcer_037718-RA Pfrut_051644-RA
Pcer_037720-RA Pfrut_051642-RA
Pcer_037724-RA Pfrut_072629-RA
Pcer_037717-RA Pfrut_051645-RA
Pcer_025446-RA Pfrut_024536-RA
Pcer_000131-RA Pfrut_079364-RA
Pcer_001094-RA Pfrut_015159-RA
Pcer_039664-RA Pfrut_002039-RA
Pcer_039665-RA Pfrut_002040-RA
Pcer_005029-RA Pfrut_002470-RA
Pcer_005002-RA Pfrut_088237-RA
Pcer_019339-RA Pfrut_007634-RA
Pcer_019338-RA Pfrut_007635-RA
Pcer_061659-RA Pfrut_072993-RA
Pcer_018648-RA Pfrut_081248-RA
Pcer_017678-RA Pfrut_095588-RA
Pcer_024054-RA Pfrut_094099-RA
Pcer_016594-RA Pfrut_053470-RA
Pcer_025014-RA Pfrut_020702-RA
Pcer_018773-RA Pfrut_081101-RA
Pcer_018774-RA Pfrut_081100-RA
Pcer_018775-RA Pfrut_081099-RA
Pcer_016316-RA Pfrut_053751-RA
Pcer_093512-RA Pfrut_005590-RA
Pcer_018501-RA Pfrut_011573-RA
Pcer_018505-RA Pfrut_011567-RA
Pcer_018503-RA Pfrut_011571-RA
Pcer_018069-RA Pfrut_101478-RA
Pcer_018063-RA Pfrut_101482-RA
Pcer_075571-RA Pfrut_063616-RA
Pcer_075557-RA Pfrut_063604-RA
Pcer_062491-RA Pfrut_045770-RA
Pcer_001273-RA Pfrut_014983-RA
Pcer_001268-RA Pfrut_032777-RA
Pcer_001272-RA Pfrut_014984-RA
Pcer_000236-RA Pfrut_032188-RA
Pcer_000234-RA Pfrut_032189-RA
Pcer_074296-RA Pfrut_016516-RA
Pcer_025748-RA Pfrut_078678-RA
Pcer_038739-RA Pfrut_001098-RA
Pcer_001522-RA Pfrut_059984-RA
Pcer_001523-RA Pfrut_014730-RA
Pcer_001520-RA Pfrut_059982-RA
Pcer_017195-RA Pfrut_039968-RA
Pcer_017225-RA Pfrut_040002-RA
Pcer_017179-RA Pfrut_039951-RA
Pcer_017238-RA Pfrut_040019-RA
Pcer_017220-RA Pfrut_039996-RA
Pcer_023638-RA Pfrut_037830-RA
Pcer_075646-RA Pfrut_063695-RA
Pcer_075645-RA Pfrut_063692-RA
Pcer_004371-RA Pfrut_061228-RA
Pcer_004370-RA Pfrut_061227-RA
Pcer_062707-RA Pfrut_045977-RA
Pcer_062708-RA Pfrut_045979-RA
Pcer_094634-RA Pfrut_013366-RA
Pcer_062962-RA Pfrut_046231-RA
Pcer_092941-RA Pfrut_041582-RA
Pcer_018959-RA Pfrut_080869-RA
Pcer_005335-RA Pfrut_002371-RA
Pcer_037449-RA Pfrut_005913-RA
Pcer_037450-RA Pfrut_005912-RA
Pcer_004610-RA Pfrut_002913-RA
Pcer_004608-RA Pfrut_002917-RA
Pcer_001653-RA Pfrut_014580-RA
Pcer_001651-RA Pfrut_014582-RA
Pcer_001657-RA Pfrut_014576-RA
Pcer_001645-RA Pfrut_014588-RA
Pcer_001656-RA Pfrut_014578-RA
Pcer_001649-RA Pfrut_014585-RA
Pcer_001425-RA Pfrut_014836-RA
Pcer_001444-RA Pfrut_014803-RA
Pcer_001409-RA Pfrut_014844-RA
Pcer_001440-RA Pfrut_014809-RA
Pcer_004556-RA Pfrut_002972-RA
Pcer_001758-RA Pfrut_014447-RA
Pcer_001730-RA Pfrut_014485-RA
Pcer_024626-RA Pfrut_006724-RA
Pcer_024622-RA Pfrut_006727-RA
Pcer_024620-RA Pfrut_006728-RA
Pcer_094083-RA Pfrut_009636-RA
Pcer_094082-RA Pfrut_009637-RA
Pcer_094086-RA Pfrut_009634-RA
Pcer_038298-RA Pfrut_000619-RA
Pcer_023224-RA Pfrut_029804-RA
Pcer_093145-RA Pfrut_021221-RA
Pcer_093143-RA Pfrut_021223-RA
Pcer_093144-RA Pfrut_021222-RA
Pcer_073277-RA Pfrut_054871-RA
Pcer_061694-RA Pfrut_073028-RA
Pcer_016791-RA Pfrut_053258-RA
Pcer_075519-RA Pfrut_063562-RA
Pcer_092748-RA Pfrut_080586-RA
Pcer_016342-RA Pfrut_053727-RA
Pcer_038455-RA Pfrut_000783-RA
Pcer_002618-RA Pfrut_086789-RA
Pcer_054966-RA Pfrut_027613-RA
Pcer_074343-RA Pfrut_016465-RA
Pcer_023913-RA Pfrut_046445-RA
Pcer_023911-RA Pfrut_046448-RA
Pcer_003730-RA Pfrut_074507-RA
Pcer_003735-RA Pfrut_074503-RA
Pcer_003734-RA Pfrut_074504-RA
Pcer_003732-RA Pfrut_074505-RA
Pcer_061282-RA Pfrut_097011-RA
Pcer_039055-RA Pfrut_001424-RA
Pcer_092126-RA Pfrut_079903-RA
Pcer_038136-RA Pfrut_000449-RA
Pcer_024113-RA Pfrut_010003-RA
Pcer_024114-RA Pfrut_009999-RA
Pcer_094244-RA Pfrut_009423-RA
Pcer_094242-RA Pfrut_009427-RA
Pcer_001356-RA Pfrut_014886-RA
Pcer_024834-RA Pfrut_024509-RA
Pcer_060810-RA Pfrut_035309-RA
Pcer_093413-RA Pfrut_024244-RA
Pcer_053607-RA FUN_027412-T1
Pcer_094458-RA Pfrut_031047-RA
Pcer_073488-RA Pfrut_049391-RA
Pcer_074023-RA Pfrut_028861-RA
Pcer_016620-RA Pfrut_070248-RA
Pcer_000351-RA Pfrut_027310-RA
Pcer_004907-RA Pfrut_002610-RA
Pcer_024179-RA Pfrut_093974-RA
Pcer_075529-RA Pfrut_063573-RA
Pcer_025548-RA FUN_035010-T1
Pcer_018454-RA Pfrut_011623-RA
Pcer_018431-RA Pfrut_011660-RA
Pcer_018452-RA Pfrut_011624-RA
Pcer_000390-RA Pfrut_032024-RA
Pcer_018695-RA Pfrut_081207-RA
Pcer_000389-RA Pfrut_032025-RA
Pcer_074581-RA Pfrut_096601-RA
Pcer_074580-RA Pfrut_096600-RA
Pcer_092882-RA Pfrut_092767-RA
Pcer_053749-RA Pfrut_088027-RA
Pcer_062328-RA Pfrut_045586-RA
Pcer_037754-RA Pfrut_000011-RA
Pcer_037756-RA Pfrut_000013-RA
Pcer_024093-RA Pfrut_094059-RA
Pcer_004985-RA Pfrut_002513-RA
Pcer_004986-RA Pfrut_002512-RA
Pcer_093752-RA Pfrut_005337-RA
Pcer_093754-RA Pfrut_005336-RA
Pcer_062918-RA Pfrut_012707-RA
Pcer_062917-RA Pfrut_012705-RA
Pcer_001283-RA Pfrut_064255-RA
Pcer_004548-RA Pfrut_075045-RA
Pcer_024845-RA Pfrut_059326-RA
Pcer_038476-RA Pfrut_000803-RA
Pcer_038470-RA Pfrut_000797-RA
Pcer_038379-RA Pfrut_023991-RA
Pcer_038475-RA Pfrut_000802-RA
Pcer_016219-RA Pfrut_029315-RA
Pcer_016218-RA Pfrut_029317-RA
Pcer_023891-RA Pfrut_094281-RA
Pcer_023893-RA Pfrut_094279-RA
Pcer_003438-RA Pfrut_081826-RA
Pcer_003437-RA Pfrut_081824-RA
Pcer_075888-RA Pfrut_063928-RA
Pcer_004427-RA FUN_006552-T1
Pcer_062519-RA Pfrut_045796-RA
Pcer_062521-RA Pfrut_045798-RA
Pcer_062520-RA Pfrut_045797-RA
Pcer_061227-RA Pfrut_065863-RA
Pcer_075846-RA Pfrut_063892-RA
Pcer_075845-RA Pfrut_063891-RA
Pcer_004656-RA Pfrut_002872-RA
Pcer_037931-RA Pfrut_000236-RA
Pcer_025513-RA Pfrut_097799-RA
Pcer_004107-RA Pfrut_003434-RA
Pcer_016308-RA Pfrut_053760-RA
Pcer_003826-RA Pfrut_055580-RA
Pcer_025055-RA Pfrut_020646-RA
Pcer_018378-RA Pfrut_011711-RA
Pcer_093770-RA Pfrut_005320-RA
Pcer_093779-RA Pfrut_005314-RA
Pcer_038469-RA Pfrut_000796-RA
Pcer_038471-RA Pfrut_000798-RA
Pcer_038472-RA Pfrut_000799-RA
Pcer_038714-RA Pfrut_049958-RA
Pcer_062526-RA Pfrut_045803-RA
Pcer_092489-RA Pfrut_080288-RA
Pcer_073442-RA Pfrut_055895-RA
Pcer_061347-RA Pfrut_097116-RA
Pcer_038866-RA Pfrut_052745-RA
Pcer_038865-RA Pfrut_052746-RA
Pcer_072885-RA Pfrut_055304-RA
Pcer_025667-RA Pfrut_078783-RA
Pcer_093492-RA Pfrut_005621-RA
Pcer_093495-RA Pfrut_013289-RA
Pcer_003951-RA Pfrut_056577-RA
Pcer_003211-RA Pfrut_081620-RA
Pcer_003210-RA Pfrut_081619-RA
Pcer_005312-RA Pfrut_035705-RA
Pcer_005313-RA Pfrut_035704-RA
Pcer_001689-RA Pfrut_045228-RA
Pcer_001688-RA Pfrut_045230-RA
Pcer_060753-RA Pfrut_035368-RA
Pcer_024534-RA Pfrut_006852-RA
Pcer_024539-RA Pfrut_006846-RA
Pcer_024537-RA Pfrut_006848-RA
Pcer_018155-RA Pfrut_049159-RA
Pcer_074922-RA Pfrut_070418-RA
Pcer_024473-RA Pfrut_093653-RA
Pcer_060745-RA Pfrut_035374-RA
Pcer_004854-RA Pfrut_035141-RA
Pcer_003599-RA Pfrut_056953-RA
Pcer_062711-RA Pfrut_022320-RA
Pcer_016186-RA Pfrut_029348-RA
Pcer_062462-RA Pfrut_045733-RA
Pcer_038668-RA Pfrut_001021-RA
Pcer_016346-RA Pfrut_053724-RA
Pcer_016772-RA Pfrut_053278-RA
Pcer_092106-RA Pfrut_079883-RA
Pcer_093039-RA Pfrut_092573-RA
Pcer_023040-RA Pfrut_049513-RA
Pcer_025075-RA Pfrut_020615-RA
Pcer_038839-RA Pfrut_001201-RA
Pcer_038840-RA Pfrut_001203-RA
Pcer_053674-RA Pfrut_090886-RA
Pcer_053675-RA Pfrut_008845-RA
Pcer_001864-RA Pfrut_014321-RA
Pcer_001871-RA Pfrut_014315-RA
Pcer_001863-RA Pfrut_014322-RA
Pcer_001868-RA Pfrut_014318-RA
Pcer_037456-RA Pfrut_063123-RA
Pcer_093038-RA Pfrut_092574-RA
Pcer_039088-RA Pfrut_021307-RA
Pcer_001883-RA Pfrut_014303-RA
Pcer_001894-RA Pfrut_014292-RA
Pcer_017843-RA Pfrut_101733-RA
Pcer_017836-RA Pfrut_101740-RA
Pcer_017844-RA Pfrut_101731-RA
Pcer_073539-RA Pfrut_036277-RA
Pcer_061095-RA Pfrut_058060-RA
Pcer_061089-RA Pfrut_058073-RA
Pcer_055133-RA Pfrut_052679-RA
Pcer_000083-RA Pfrut_043532-RA
Pcer_018023-RA Pfrut_072484-RA
Pcer_093117-RA Pfrut_092483-RA
Pcer_002154-RA Pfrut_086308-RA
Pcer_094954-RA FUN_017760-T1
Pcer_092196-RA Pfrut_014044-RA
Pcer_001953-RA Pfrut_086087-RA
Pcer_023163-RA Pfrut_027459-RA
Pcer_094643-RA Pfrut_030659-RA
Pcer_060775-RA Pfrut_035342-RA
Pcer_004889-RA Pfrut_002629-RA
Pcer_017771-RA Pfrut_016783-RA
Pcer_093635-RA Pfrut_005461-RA
Pcer_004413-RA Pfrut_003121-RA
Pcer_017510-RA Pfrut_053941-RA
Pcer_092664-RA Pfrut_061223-RA
Pcer_093740-RA Pfrut_005348-RA
Pcer_000112-RA Pfrut_005035-RA
Pcer_016962-RA Pfrut_024869-RA
Pcer_062557-RA Pfrut_045834-RA
Pcer_019412-RA Pfrut_007557-RA
Pcer_061935-RA Pfrut_018071-RA
Pcer_038814-RA Pfrut_001180-RA
Pcer_002366-RA Pfrut_086510-RA
Pcer_023406-RA Pfrut_030022-RA
Pcer_016685-RA Pfrut_053370-RA
Pcer_074336-RA Pfrut_016470-RA
Pcer_023462-RA Pfrut_030084-RA
Pcer_001113-RA Pfrut_015140-RA
Pcer_094857-RA Pfrut_072265-RA
Pcer_061303-RA Pfrut_097036-RA
Pcer_001877-RA Pfrut_014309-RA
Pcer_061945-RA Pfrut_073298-RA
Pcer_092876-RA Pfrut_088565-RA
Pcer_024361-RA Pfrut_093774-RA
Pcer_073532-RA Pfrut_079805-RA
Pcer_018157-RA Pfrut_049162-RA
Pcer_074335-RA Pfrut_016472-RA
Pcer_037536-RA Pfrut_051858-RA
Pcer_016652-RA Pfrut_053412-RA
Pcer_000621-RA Pfrut_031739-RA
Pcer_062676-RA Pfrut_045946-RA
Pcer_074591-RA Pfrut_096613-RA
Pcer_055348-RA Pfrut_048877-RA
Pcer_092202-RA Pfrut_010924-RA
Pcer_073885-RA Pfrut_007936-RA
Pcer_001980-RA Pfrut_086115-RA
Pcer_003413-RA Pfrut_081804-RA
Pcer_025749-RA Pfrut_078677-RA
Pcer_000819-RA Pfrut_053228-RA
Pcer_023615-RA Pfrut_037808-RA
Pcer_061985-RA Pfrut_044848-RA
Pcer_002459-RA Pfrut_086604-RA
Pcer_003147-RA Pfrut_023741-RA
Pcer_037803-RA Pfrut_040515-RA
Pcer_039698-RA Pfrut_002079-RA
Pcer_054587-RA Pfrut_048254-RA
Pcer_039645-RA Pfrut_002024-RA
Pcer_025627-RA Pfrut_078835-RA
Pcer_025694-RA Pfrut_078748-RA
Pcer_038919-RA Pfrut_032287-RA
Pcer_093356-RA Pfrut_005838-RA
Pcer_062970-RA Pfrut_046244-RA
Pcer_092191-RA Pfrut_079978-RA
Pcer_060724-RA Pfrut_035389-RA
Pcer_094548-RA Pfrut_030780-RA
Pcer_062032-RA Pfrut_045279-RA
Pcer_074366-RA Pfrut_016433-RA
Pcer_023631-RA Pfrut_037823-RA
Pcer_093591-RA Pfrut_005502-RA
Pcer_073257-RA Pfrut_054895-RA
Pcer_000605-RA Pfrut_057881-RA
Pcer_005220-RA Pfrut_035811-RA
Pcer_023045-RA Pfrut_049517-RA
Pcer_061542-RA Pfrut_072820-RA
Pcer_018587-RA Pfrut_011465-RA
Pcer_001363-RA Pfrut_014878-RA
Pcer_062797-RA Pfrut_046062-RA
Pcer_062088-RA Pfrut_045336-RA
Pcer_062617-RA Pfrut_073501-RA
Pcer_003559-RA Pfrut_009396-RA
Pcer_038325-RA Pfrut_000648-RA
Pcer_037504-RA Pfrut_051895-RA
Pcer_074331-RA Pfrut_101198-RA
Pcer_002067-RA Pfrut_086209-RA
Pcer_062147-RA Pfrut_045393-RA
Pcer_074741-RA Pfrut_010552-RA
Pcer_001197-RA Pfrut_015062-RA
Pcer_000313-RA Pfrut_032104-RA
Pcer_017634-RA Pfrut_076118-RA
Pcer_054211-RA Pfrut_087562-RA
Pcer_002003-RA Pfrut_086138-RA
Pcer_094680-RA Pfrut_030619-RA
Pcer_001129-RA Pfrut_015126-RA
Pcer_062312-RA Pfrut_045565-RA
Pcer_018901-RA Pfrut_080950-RA
Pcer_019185-RA Pfrut_007786-RA
Pcer_004262-RA Pfrut_003289-RA
Pcer_062942-RA Pfrut_046209-RA
Pcer_074844-RA Pfrut_062909-RA
Pcer_003831-RA Pfrut_056700-RA
Pcer_093634-RA Pfrut_005462-RA
Pcer_002922-RA Pfrut_059545-RA
Pcer_003168-RA Pfrut_091669-RA
Pcer_038638-RA Pfrut_000990-RA
Pcer_003092-RA Pfrut_081506-RA
Pcer_062086-RA Pfrut_045334-RA
Pcer_038166-RA Pfrut_000488-RA
Pcer_093212-RA Pfrut_057310-RA
Pcer_019413-RA Pfrut_007555-RA
Pcer_016665-RA Pfrut_053396-RA
Pcer_075525-RA Pfrut_063568-RA
Pcer_093012-RA Pfrut_092610-RA
Pcer_018546-RA Pfrut_011514-RA
Pcer_023326-RA Pfrut_029928-RA
Pcer_062067-RA Pfrut_045315-RA
Pcer_002937-RA Pfrut_059570-RA
Pcer_018565-RA Pfrut_011487-RA
Pcer_075202-RA Pfrut_013847-RA
Pcer_016057-RA Pfrut_021791-RA
Pcer_025710-RA Pfrut_078724-RA
Pcer_094715-RA Pfrut_072423-RA
Pcer_038372-RA Pfrut_023999-RA
Pcer_074245-RA Pfrut_016591-RA
Pcer_019406-RA Pfrut_007563-RA
Pcer_002699-RA Pfrut_086882-RA
Pcer_039674-RA Pfrut_002053-RA
Pcer_023509-RA Pfrut_037677-RA
Pcer_062470-RA Pfrut_045741-RA
Pcer_016935-RA Pfrut_024836-RA
Pcer_094862-RA Pfrut_072260-RA
Pcer_016779-RA Pfrut_053271-RA
Pcer_062110-RA Pfrut_101429-RA
Pcer_015886-RA Pfrut_021979-RA
Pcer_074705-RA Pfrut_062752-RA
Pcer_023517-RA Pfrut_037683-RA
Pcer_075773-RA Pfrut_063818-RA
Pcer_023484-RA Pfrut_037649-RA
Pcer_024525-RA Pfrut_006864-RA
Pcer_002462-RA Pfrut_086608-RA
Pcer_072798-RA Pfrut_055400-RA
Pcer_023350-RA Pfrut_029953-RA
Pcer_016753-RA Pfrut_053300-RA
Pcer_016546-RA Pfrut_053520-RA
Pcer_092875-RA Pfrut_088564-RA
Pcer_018212-RA Pfrut_049224-RA
Pcer_038993-RA Pfrut_054134-RA
Pcer_024010-RA Pfrut_029186-RA
Pcer_018158-RA Pfrut_049163-RA
Pcer_024117-RA Pfrut_009993-RA
Pcer_000627-RA Pfrut_031730-RA
Pcer_004794-RA Pfrut_002725-RA
Pcer_002697-RA Pfrut_086880-RA
Pcer_018682-RA Pfrut_081221-RA
Pcer_003687-RA Pfrut_056848-RA
Pcer_019262-RA Pfrut_007712-RA
Pcer_023516-RA Pfrut_037682-RA
Pcer_075877-RA Pfrut_063916-RA
Pcer_001637-RA Pfrut_014602-RA
Pcer_017651-RA Pfrut_041044-RA
Pcer_019387-RA Pfrut_007582-RA
Pcer_016725-RA Pfrut_053330-RA
Pcer_037570-RA Pfrut_051807-RA
Pcer_038024-RA Pfrut_000329-RA
Pcer_075889-RA Pfrut_063929-RA
Pcer_074549-RA Pfrut_096565-RA
Pcer_075956-RA Pfrut_063992-RA
Pcer_017062-RA Pfrut_079387-RA
Pcer_000050-RA Pfrut_043563-RA
Pcer_025678-RA Pfrut_078769-RA
Pcer_004988-RA Pfrut_057271-RA
Pcer_094864-RA Pfrut_072258-RA
Pcer_093030-RA Pfrut_092584-RA
Pcer_016496-RA Pfrut_053580-RA
Pcer_038451-RA Pfrut_000778-RA
Pcer_001746-RA Pfrut_014463-RA
Pcer_094341-RA Pfrut_030928-RA
Pcer_094802-RA Pfrut_072332-RA
Pcer_023370-RA Pfrut_029981-RA
Pcer_023504-RA Pfrut_037671-RA
Pcer_075729-RA Pfrut_063783-RA
Pcer_002571-RA Pfrut_086738-RA
Pcer_001108-RA Pfrut_015145-RA
Pcer_025706-RA Pfrut_078731-RA
Pcer_092120-RA Pfrut_079894-RA
Pcer_093746-RA Pfrut_005344-RA
Pcer_016120-RA Pfrut_029420-RA
Pcer_037860-RA Pfrut_000145-RA
Pcer_025497-RA Pfrut_097783-RA
Pcer_019382-RA Pfrut_007585-RA
Pcer_092860-RA Pfrut_049041-RA
Pcer_002576-RA Pfrut_086744-RA
Pcer_023636-RA Pfrut_037827-RA
Pcer_000045-RA Pfrut_043569-RA
Pcer_003351-RA Pfrut_081745-RA
Pcer_016584-RA Pfrut_053481-RA
Pcer_062070-RA Pfrut_045318-RA
Pcer_075798-RA Pfrut_063839-RA
Pcer_055349-RA Pfrut_048878-RA
Pcer_003042-RA Pfrut_081455-RA
Pcer_019341-RA Pfrut_007631-RA
Pcer_024824-RA Pfrut_096849-RA
Pcer_037519-RA Pfrut_051879-RA
Pcer_023325-RA Pfrut_029927-RA
Pcer_019383-RA Pfrut_007584-RA
Pcer_094848-RA Pfrut_072279-RA
Pcer_075548-RA Pfrut_063597-RA
Pcer_075514-RA Pfrut_063558-RA
Pcer_037981-RA Pfrut_007026-RA
Pcer_075365-RA Pfrut_031309-RA
Pcer_076103-RA Pfrut_088348-RA
Pcer_003243-RA Pfrut_081648-RA
Pcer_023368-RA Pfrut_029978-RA
Pcer_054621-RA Pfrut_090436-RA
Pcer_023305-RA Pfrut_029896-RA
Pcer_076101-RA Pfrut_062347-RA
Pcer_094479-RA Pfrut_031075-RA
Pcer_003411-RA Pfrut_081803-RA
Pcer_093673-RA Pfrut_005423-RA
Pcer_025775-RA Pfrut_078648-RA
Pcer_002637-RA Pfrut_049281-RA
Pcer_023566-RA FUN_032301-T1
Pcer_094518-RA Pfrut_031121-RA
Pcer_094818-RA Pfrut_031588-RA
Pcer_003642-RA Pfrut_029139-RA
Pcer_074876-RA Pfrut_058335-RA
Pcer_002456-RA Pfrut_086600-RA
Pcer_038390-RA Pfrut_088258-RA
Pcer_017518-RA Pfrut_041194-RA
Pcer_094689-RA Pfrut_058445-RA
Pcer_062258-RA Pfrut_045516-RA
Pcer_005205-RA Pfrut_035827-RA
Pcer_023610-RA Pfrut_037802-RA
Pcer_001985-RA Pfrut_086120-RA
Pcer_024189-RA Pfrut_093961-RA
Pcer_038386-RA Pfrut_000715-RA
Pcer_001967-RA Pfrut_086101-RA
Pcer_093773-RA Pfrut_005318-RA
Pcer_054708-RA Pfrut_048500-RA
Pcer_018680-RA Pfrut_081223-RA
Pcer_022948-RA Pfrut_049427-RA
Pcer_018931-RA Pfrut_073428-RA
Pcer_001874-RA Pfrut_014313-RA
Pcer_016050-RA Pfrut_021798-RA
Pcer_002650-RA Pfrut_086824-RA
Pcer_039325-RA Pfrut_071950-RA
Pcer_054845-RA Pfrut_054078-RA
Pcer_039137-RA Pfrut_070191-RA
Pcer_039102-RA Pfrut_001476-RA
Pcer_003692-RA Pfrut_056843-RA
Pcer_054720-RA Pfrut_048515-RA
Pcer_018873-RA Pfrut_062458-RA
Pcer_074380-RA Pfrut_016419-RA
Pcer_054723-RA Pfrut_048519-RA
Pcer_062591-RA Pfrut_073478-RA
Pcer_001838-RA Pfrut_014353-RA
Pcer_023048-RA Pfrut_049520-RA
Pcer_003596-RA Pfrut_056954-RA
Pcer_019381-RA Pfrut_007586-RA
Pcer_061644-RA Pfrut_072976-RA
Pcer_024123-RA Pfrut_009985-RA
Pcer_017827-RA Pfrut_016831-RA
Pcer_075115-RA Pfrut_013760-RA
Pcer_037563-RA Pfrut_051822-RA
Pcer_002365-RA Pfrut_086509-RA
Pcer_003303-RA Pfrut_081707-RA
Pcer_075200-RA Pfrut_013845-RA
Pcer_074359-RA Pfrut_016439-RA
Pcer_017079-RA Pfrut_079409-RA
Pcer_075140-RA Pfrut_013791-RA
Pcer_076080-RA Pfrut_018007-RA
Pcer_054586-RA Pfrut_048253-RA
Pcer_094822-RA Pfrut_072309-RA
Pcer_018585-RA Pfrut_011467-RA
Pcer_015837-RA Pfrut_022031-RA
Pcer_075597-RA Pfrut_010109-RA
Pcer_063065-RA Pfrut_046478-RA
Pcer_023377-RA Pfrut_029990-RA
Pcer_016317-RA Pfrut_053750-RA
Pcer_004178-RA Pfrut_003361-RA
Pcer_092063-RA Pfrut_079830-RA
Pcer_019376-RA Pfrut_007590-RA
Pcer_093003-RA Pfrut_092621-RA
Pcer_038974-RA Pfrut_054111-RA
Pcer_023419-RA Pfrut_084421-RA
Pcer_025670-RA Pfrut_078779-RA
Pcer_018298-RA Pfrut_011794-RA
Pcer_054534-RA Pfrut_048099-RA
Pcer_002692-RA Pfrut_086876-RA
Pcer_017790-RA Pfrut_016799-RA
Pcer_004836-RA Pfrut_002684-RA
Pcer_001307-RA Pfrut_014949-RA
Pcer_018594-RA Pfrut_011457-RA
Pcer_001362-RA Pfrut_014879-RA
Pcer_000332-RA Pfrut_032083-RA
Pcer_003095-RA Pfrut_081509-RA
Pcer_074367-RA Pfrut_020821-RA
Pcer_004059-RA Pfrut_003489-RA
Pcer_054846-RA Pfrut_064633-RA
Pcer_092464-RA Pfrut_043723-RA
Pcer_002853-RA Pfrut_059470-RA
Pcer_038635-RA Pfrut_000987-RA
Pcer_001116-RA Pfrut_015138-RA
Pcer_003240-RA Pfrut_081646-RA
Pcer_094736-RA Pfrut_030549-RA
Pcer_062982-RA Pfrut_046254-RA
Pcer_062208-RA Pfrut_045456-RA
Pcer_001972-RA Pfrut_086107-RA
Pcer_016538-RA Pfrut_053529-RA
Pcer_094035-RA Pfrut_009695-RA
Pcer_019393-RA Pfrut_007577-RA
Pcer_092522-RA Pfrut_080322-RA
Pcer_002245-RA Pfrut_086394-RA
Pcer_075513-RA Pfrut_063557-RA
Pcer_004711-RA Pfrut_002818-RA
Pcer_061645-RA Pfrut_058142-RA
Pcer_074704-RA Pfrut_062751-RA
Pcer_003290-RA Pfrut_063036-RA
Pcer_063018-RA Pfrut_046291-RA
Pcer_001954-RA Pfrut_086089-RA
Pcer_005215-RA Pfrut_035816-RA
Pcer_039166-RA Pfrut_084875-RA
Pcer_004735-RA Pfrut_002793-RA
Pcer_094824-RA Pfrut_072307-RA
Pcer_000168-RA Pfrut_032251-RA
Pcer_000162-RA Pfrut_032259-RA
Pcer_038315-RA Pfrut_000636-RA
Pcer_094880-RA Pfrut_031453-RA
Pcer_002278-RA Pfrut_086428-RA
Pcer_000879-RA Pfrut_082031-RA
Pcer_002324-RA Pfrut_086475-RA
Pcer_073433-RA Pfrut_055905-RA
Pcer_073434-RA Pfrut_055904-RA
Pcer_062233-RA Pfrut_045484-RA
