Pcer_069968-RA Pfrut_059040-RA
Pcer_068592-RA Pfrut_046410-RA
Pcer_047355-RA Pfrut_100337-RA
Pcer_089168-RA Pfrut_022952-RA
Pcer_068395-RA Pfrut_075266-RA
Pcer_057799-RA Pfrut_091070-RA
Pcer_047289-RA Pfrut_100434-RA
Pcer_047275-RA Pfrut_100453-RA
Pcer_058803-RA Pfrut_022854-RA
Pcer_068981-RA Pfrut_008097-RA
Pcer_058099-RA Pfrut_057932-RA
Pcer_058096-RA Pfrut_090679-RA
Pcer_026798-RA Pfrut_067985-RA
Pcer_026797-RA Pfrut_067986-RA
Pcer_068702-RA Pfrut_068790-RA
Pcer_006456-RA Pfrut_052960-RA
Pcer_082471-RA Pfrut_026252-RA
Pcer_082467-RA Pfrut_026253-RA
Pcer_082466-RA Pfrut_026254-RA
Pcer_049353-RA Pfrut_083803-RA
Pcer_007614-RA Pfrut_033409-RA
Pcer_087388-RA Pfrut_046918-RA
Pcer_008583-RA Pfrut_089720-RA
Pcer_082043-RA Pfrut_064744-RA
Pcer_082017-RA Pfrut_093244-RA
Pcer_082031-RA Pfrut_026723-RA
Pcer_042094-RA Pfrut_056505-RA
Pcer_081503-RA Pfrut_082662-RA
Pcer_006706-RA Pfrut_089032-RA
Pcer_008150-RA Pfrut_089260-RA
Pcer_008143-RA Pfrut_089253-RA
Pcer_047089-RA Pfrut_035415-RA
Pcer_069104-RA Pfrut_045002-RA
Pcer_087791-RA Pfrut_034271-RA
Pcer_087792-RA Pfrut_034272-RA
Pcer_057789-RA FUN_027517-T1
Pcer_088473-RA Pfrut_041759-RA
Pcer_089251-RA Pfrut_058546-RA
Pcer_082044-RA Pfrut_064743-RA
Pcer_082038-RA Pfrut_026694-RA
Pcer_008391-RA Pfrut_089500-RA
Pcer_007257-RA Pfrut_017212-RA
Pcer_006495-RA Pfrut_098645-RA
Pcer_007258-RA Pfrut_017210-RA
Pcer_081985-RA Pfrut_093209-RA
Pcer_081986-RA Pfrut_093211-RA
Pcer_042436-RA Pfrut_083066-RA
Pcer_042437-RA Pfrut_083065-RA
Pcer_068120-RA Pfrut_070706-RA
Pcer_068125-RA Pfrut_006341-RA
Pcer_006893-RA Pfrut_099107-RA
Pcer_048159-RA Pfrut_077072-RA
Pcer_048158-RA Pfrut_077071-RA
Pcer_009237-RA Pfrut_019812-RA
Pcer_081222-RA Pfrut_082953-RA
Pcer_088282-RA Pfrut_096106-RA
Pcer_088279-RA Pfrut_096108-RA
Pcer_048982-RA Pfrut_045175-RA
Pcer_048979-RA Pfrut_045171-RA
Pcer_089385-RA Pfrut_058706-RA
Pcer_089387-RA Pfrut_058708-RA
Pcer_058984-RA Pfrut_023824-RA
Pcer_087390-RA Pfrut_046920-RA
Pcer_005956-RA Pfrut_073797-RA
Pcer_041779-RA Pfrut_082009-RA
Pcer_027944-RA Pfrut_097502-RA
Pcer_005615-RA FUN_000362-T1
Pcer_081409-RA Pfrut_082764-RA
Pcer_081407-RA Pfrut_082766-RA
Pcer_081404-RA Pfrut_082767-RA
Pcer_081408-RA Pfrut_082765-RA
Pcer_042979-RA Pfrut_018196-RA
Pcer_081437-RA Pfrut_082733-RA
Pcer_081436-RA Pfrut_082734-RA
Pcer_088658-RA Pfrut_023519-RA
Pcer_028377-RA Pfrut_066311-RA
Pcer_068801-RA Pfrut_008293-RA
Pcer_068804-RA Pfrut_008290-RA
Pcer_043062-RA Pfrut_037592-RA
Pcer_068890-RA Pfrut_008214-RA
Pcer_068888-RA Pfrut_008215-RA
Pcer_068887-RA Pfrut_008216-RA
Pcer_047927-RA Pfrut_020970-RA
Pcer_089595-RA Pfrut_102308-RA
Pcer_089598-RA Pfrut_102311-RA
Pcer_089596-RA Pfrut_069300-RA
Pcer_047306-RA Pfrut_100411-RA
Pcer_047308-RA Pfrut_100409-RA
Pcer_080638-RA Pfrut_094934-RA
Pcer_047475-RA Pfrut_016122-RA
Pcer_007521-RA Pfrut_033505-RA
Pcer_007523-RA Pfrut_033503-RA
Pcer_007518-RA Pfrut_033506-RA
Pcer_059800-RA Pfrut_057376-RA
Pcer_044645-RA Pfrut_039200-RA
Pcer_007468-RA Pfrut_011100-RA
Pcer_027937-RA Pfrut_097496-RA
Pcer_044394-RA Pfrut_054661-RA
Pcer_044390-RA Pfrut_038962-RA
Pcer_044395-RA Pfrut_054659-RA
Pcer_070449-RA Pfrut_042459-RA
Pcer_042175-RA Pfrut_085217-RA
Pcer_042174-RA Pfrut_085218-RA
Pcer_082241-RA Pfrut_026482-RA
Pcer_082242-RA Pfrut_026481-RA
Pcer_082238-RA Pfrut_026486-RA
Pcer_007012-RA Pfrut_070639-RA
Pcer_007011-RA Pfrut_059820-RA
Pcer_088874-RA Pfrut_023291-RA
Pcer_005695-RA Pfrut_071480-RA
Pcer_081957-RA Pfrut_026797-RA
Pcer_041973-RA Pfrut_085429-RA
Pcer_046992-RA Pfrut_074088-RA
Pcer_047234-RA Pfrut_100763-RA
Pcer_082918-RA Pfrut_025803-RA
Pcer_082919-RA Pfrut_025802-RA
Pcer_082917-RA Pfrut_025804-RA
Pcer_082770-RA Pfrut_025964-RA
Pcer_082774-RA Pfrut_025959-RA
Pcer_082771-RA Pfrut_025963-RA
Pcer_082772-RA Pfrut_025962-RA
Pcer_081078-RA Pfrut_094477-RA
Pcer_043985-RA Pfrut_024173-RA
Pcer_043984-RA Pfrut_038528-RA
Pcer_047256-RA Pfrut_100474-RA
Pcer_009304-RA Pfrut_019743-RA
Pcer_049299-RA Pfrut_037469-RA
Pcer_005829-RA Pfrut_060605-RA
Pcer_006043-RA Pfrut_017013-RA
Pcer_009425-RA Pfrut_079716-RA
Pcer_009426-RA Pfrut_079718-RA
Pcer_089610-RA Pfrut_069319-RA
Pcer_007889-RA Pfrut_033693-RA
Pcer_058237-RA FUN_028855-T1
Pcer_058212-RA Pfrut_091556-RA
Pcer_081392-RA Pfrut_082781-RA
Pcer_070784-RA FUN_012581-T1
Pcer_027788-RA Pfrut_064846-RA
Pcer_080949-RA Pfrut_094619-RA
Pcer_080941-RA FUN_032317-T1
Pcer_080950-RA Pfrut_094618-RA
Pcer_089460-RA Pfrut_058787-RA
Pcer_043912-RA Pfrut_038452-RA
Pcer_070425-RA Pfrut_042437-RA
Pcer_048237-RA Pfrut_077163-RA
Pcer_049016-RA Pfrut_080600-RA
Pcer_081833-RA Pfrut_026948-RA
Pcer_088780-RA Pfrut_008403-RA
Pcer_005622-RA Pfrut_071396-RA
Pcer_005626-RA Pfrut_071404-RA
Pcer_005624-RA Pfrut_071398-RA
Pcer_042620-RA Pfrut_035906-RA
Pcer_042619-RA Pfrut_035905-RA
Pcer_010470-RA Pfrut_004259-RA
Pcer_010472-RA Pfrut_004257-RA
Pcer_081319-RA Pfrut_082842-RA
Pcer_081354-RA Pfrut_052076-RA
Pcer_081321-RA Pfrut_082838-RA
Pcer_081320-RA Pfrut_082840-RA
Pcer_026408-RA Pfrut_060994-RA
Pcer_026412-RA Pfrut_060997-RA
Pcer_005556-RA Pfrut_071314-RA
Pcer_006476-RA Pfrut_098630-RA
Pcer_010209-RA Pfrut_003859-RA
Pcer_042662-RA Pfrut_053203-RA
Pcer_048004-RA Pfrut_078915-RA
Pcer_044132-RA Pfrut_038690-RA
Pcer_081476-RA Pfrut_060267-RA
Pcer_043848-RA Pfrut_038387-RA
Pcer_082383-RA Pfrut_026348-RA
Pcer_010466-RA Pfrut_004263-RA
Pcer_044261-RA Pfrut_038832-RA
Pcer_044260-RA Pfrut_038831-RA
Pcer_044262-RA Pfrut_038833-RA
Pcer_042913-RA Pfrut_018261-RA
Pcer_044125-RA Pfrut_038682-RA
Pcer_009158-RA Pfrut_058218-RA
Pcer_009161-RA Pfrut_019890-RA
Pcer_009160-RA Pfrut_019892-RA
Pcer_088595-RA Pfrut_023578-RA
Pcer_069197-RA Pfrut_021631-RA
Pcer_044011-RA Pfrut_038559-RA
Pcer_044010-RA Pfrut_038557-RA
Pcer_089314-RA Pfrut_058623-RA
Pcer_089311-RA Pfrut_058615-RA
Pcer_089318-RA Pfrut_013177-RA
Pcer_048319-RA Pfrut_077258-RA
Pcer_048318-RA Pfrut_077255-RA
Pcer_008959-RA Pfrut_020092-RA
Pcer_048823-RA Pfrut_077761-RA
Pcer_006641-RA Pfrut_098796-RA
Pcer_006642-RA Pfrut_098799-RA
Pcer_042826-RA Pfrut_017707-RA
Pcer_068295-RA Pfrut_088386-RA
Pcer_083136-RA Pfrut_074801-RA
Pcer_027427-RA Pfrut_067307-RA
Pcer_027426-RA Pfrut_081945-RA
Pcer_042800-RA Pfrut_018407-RA
Pcer_042839-RA Pfrut_017722-RA
Pcer_069715-RA Pfrut_052519-RA
Pcer_043947-RA Pfrut_064487-RA
Pcer_042183-RA Pfrut_085213-RA
Pcer_070441-RA Pfrut_042450-RA
Pcer_049023-RA Pfrut_083434-RA
Pcer_088091-RA Pfrut_047673-RA
Pcer_082416-RA Pfrut_026314-RA
Pcer_082766-RA Pfrut_025969-RA
Pcer_010539-RA Pfrut_004174-RA
Pcer_089301-RA Pfrut_012560-RA
Pcer_081199-RA Pfrut_082978-RA
Pcer_081200-RA Pfrut_082977-RA
Pcer_081198-RA Pfrut_082980-RA
Pcer_059368-RA Pfrut_028148-RA
Pcer_006932-RA Pfrut_013008-RA
Pcer_006779-RA Pfrut_014798-RA
Pcer_006773-RA Pfrut_098944-RA
Pcer_049152-RA Pfrut_083565-RA
Pcer_009546-RA Pfrut_019491-RA
Pcer_080580-RA Pfrut_094995-RA
Pcer_027947-RA Pfrut_097506-RA
Pcer_007019-RA Pfrut_059811-RA
Pcer_007039-RA Pfrut_070609-RA
Pcer_082004-RA Pfrut_026746-RA
Pcer_082002-RA Pfrut_026747-RA
Pcer_008935-RA Pfrut_090071-RA
Pcer_048817-RA Pfrut_077754-RA
Pcer_006897-RA Pfrut_056445-RA
Pcer_005574-RA Pfrut_071335-RA
Pcer_042903-RA Pfrut_018272-RA
Pcer_088037-RA Pfrut_047620-RA
Pcer_088036-RA Pfrut_052955-RA
Pcer_068991-RA Pfrut_008086-RA
Pcer_048040-RA Pfrut_076937-RA
Pcer_046975-RA Pfrut_074065-RA
Pcer_028025-RA Pfrut_066688-RA
Pcer_005553-RA Pfrut_071310-RA
Pcer_005540-RA Pfrut_071293-RA
Pcer_027107-RA Pfrut_053826-RA
Pcer_026490-RA Pfrut_068323-RA
Pcer_027143-RA Pfrut_004994-RA
Pcer_059407-RA Pfrut_027606-RA
Pcer_059405-RA Pfrut_027610-RA
Pcer_069571-RA Pfrut_052341-RA
Pcer_069569-RA Pfrut_052338-RA
Pcer_069568-RA Pfrut_052337-RA
Pcer_008884-RA Pfrut_090023-RA
Pcer_047610-RA Pfrut_010369-RA
Pcer_027735-RA Pfrut_066991-RA
Pcer_087262-RA Pfrut_046787-RA
Pcer_089891-RA Pfrut_069632-RA
Pcer_081261-RA Pfrut_009899-RA
Pcer_026830-RA Pfrut_067945-RA
Pcer_081539-RA Pfrut_082629-RA
Pcer_081537-RA Pfrut_082633-RA
Pcer_089328-RA Pfrut_032630-RA
Pcer_069390-RA Pfrut_021404-RA
Pcer_006747-RA Pfrut_098919-RA
Pcer_047844-RA Pfrut_054037-RA
Pcer_082219-RA Pfrut_026502-RA
Pcer_005621-RA Pfrut_071395-RA
Pcer_057862-RA Pfrut_090986-RA
Pcer_026663-RA Pfrut_068129-RA
Pcer_010357-RA Pfrut_017868-RA
Pcer_027123-RA Pfrut_067629-RA
Pcer_057874-RA Pfrut_090973-RA
Pcer_057875-RA Pfrut_090972-RA
Pcer_088503-RA Pfrut_041721-RA
Pcer_089528-RA Pfrut_057385-RA
Pcer_048257-RA Pfrut_077188-RA
Pcer_047344-RA Pfrut_021731-RA
Pcer_057915-RA Pfrut_090897-RA
Pcer_068737-RA Pfrut_057204-RA
Pcer_069251-RA Pfrut_091256-RA
Pcer_044688-RA Pfrut_100888-RA
Pcer_089067-RA Pfrut_023058-RA
Pcer_010048-RA Pfrut_003683-RA
Pcer_010073-RA Pfrut_091842-RA
Pcer_070747-RA Pfrut_042761-RA
Pcer_082940-RA Pfrut_025773-RA
Pcer_043965-RA FUN_021999-T1
Pcer_044175-RA Pfrut_041844-RA
Pcer_005783-RA Pfrut_071577-RA
Pcer_069813-RA Pfrut_052635-RA
Pcer_069812-RA Pfrut_059256-RA
Pcer_057989-RA Pfrut_012639-RA
Pcer_043300-RA Pfrut_084633-RA
Pcer_006674-RA Pfrut_098830-RA
Pcer_026438-RA Pfrut_074566-RA
Pcer_071272-RA Pfrut_043282-RA
Pcer_026436-RA Pfrut_071892-RA
Pcer_081519-RA Pfrut_082650-RA
Pcer_080543-RA Pfrut_095022-RA
Pcer_058287-RA Pfrut_087418-RA
Pcer_088847-RA Pfrut_089020-RA
Pcer_088846-RA Pfrut_023318-RA
Pcer_009703-RA Pfrut_019339-RA
Pcer_082197-RA Pfrut_091433-RA
Pcer_027165-RA Pfrut_093122-RA
Pcer_041903-RA Pfrut_010076-RA
Pcer_081289-RA Pfrut_082881-RA
Pcer_008614-RA Pfrut_057421-RA
Pcer_008613-RA Pfrut_057422-RA
Pcer_071089-RA Pfrut_043107-RA
Pcer_069913-RA Pfrut_056093-RA
Pcer_044553-RA Pfrut_039114-RA
Pcer_048851-RA Pfrut_065535-RA
Pcer_070930-RA Pfrut_044537-RA
Pcer_071044-RA Pfrut_043063-RA
Pcer_047616-RA Pfrut_010362-RA
Pcer_044530-RA Pfrut_057616-RA
Pcer_047734-RA Pfrut_037304-RA
Pcer_026598-RA Pfrut_007510-RA
Pcer_082905-RA Pfrut_025820-RA
Pcer_082903-RA Pfrut_025823-RA
Pcer_082894-RA Pfrut_025832-RA
Pcer_082437-RA Pfrut_026284-RA
Pcer_082408-RA Pfrut_017533-RA
Pcer_009263-RA Pfrut_019787-RA
Pcer_009264-RA Pfrut_019786-RA
Pcer_009262-RA Pfrut_019788-RA
Pcer_049238-RA Pfrut_083658-RA
Pcer_008981-RA Pfrut_020070-RA
Pcer_008980-RA Pfrut_020072-RA
Pcer_008979-RA Pfrut_020074-RA
Pcer_007768-RA Pfrut_033556-RA
Pcer_027723-RA Pfrut_067008-RA
Pcer_088873-RA Pfrut_023292-RA
Pcer_088864-RA Pfrut_023299-RA
Pcer_088866-RA Pfrut_023298-RA
Pcer_027159-RA Pfrut_067598-RA
Pcer_027393-RA Pfrut_067331-RA
Pcer_087629-RA Pfrut_047192-RA
Pcer_088096-RA Pfrut_047679-RA
Pcer_082082-RA Pfrut_026651-RA
Pcer_081597-RA Pfrut_082554-RA
Pcer_081601-RA Pfrut_082551-RA
Pcer_081592-RA Pfrut_082560-RA
Pcer_027558-RA Pfrut_067185-RA
Pcer_027557-RA Pfrut_067186-RA
Pcer_027561-RA Pfrut_067178-RA
Pcer_043045-RA Pfrut_075564-RA
Pcer_082813-RA Pfrut_025917-RA
Pcer_068258-RA Pfrut_006526-RA
Pcer_010516-RA Pfrut_004207-RA
Pcer_010517-RA Pfrut_004206-RA
Pcer_010177-RA Pfrut_003820-RA
Pcer_006959-RA Pfrut_075942-RA
Pcer_006956-RA Pfrut_075938-RA
Pcer_026492-RA Pfrut_068316-RA
Pcer_007787-RA Pfrut_033583-RA
Pcer_089717-RA Pfrut_056087-RA
Pcer_081924-RA Pfrut_026840-RA
Pcer_081928-RA Pfrut_026837-RA
Pcer_047690-RA Pfrut_016355-RA
Pcer_047692-RA Pfrut_016357-RA
Pcer_070144-RA Pfrut_044192-RA
Pcer_043701-RA Pfrut_038228-RA
Pcer_048794-RA Pfrut_077734-RA
Pcer_068372-RA Pfrut_075237-RA
Pcer_087451-RA Pfrut_046989-RA
Pcer_008762-RA Pfrut_008793-RA
Pcer_081702-RA Pfrut_055687-RA
Pcer_042089-RA Pfrut_093201-RA
Pcer_006260-RA Pfrut_063498-RA
Pcer_057953-RA Pfrut_087968-RA
Pcer_047787-RA Pfrut_065723-RA
Pcer_041876-RA Pfrut_085523-RA
Pcer_041875-RA Pfrut_085524-RA
Pcer_041874-RA Pfrut_085525-RA
Pcer_048799-RA Pfrut_076545-RA
Pcer_027352-RA Pfrut_067380-RA
Pcer_027355-RA Pfrut_062370-RA
Pcer_042032-RA Pfrut_085358-RA
Pcer_042585-RA Pfrut_018663-RA
Pcer_042465-RA Pfrut_018784-RA
Pcer_087405-RA Pfrut_046935-RA
Pcer_088692-RA Pfrut_023476-RA
Pcer_082447-RA Pfrut_026272-RA
Pcer_080353-RA Pfrut_095213-RA
Pcer_057925-RA Pfrut_090884-RA
Pcer_057924-RA Pfrut_090885-RA
Pcer_088183-RA Pfrut_031537-RA
Pcer_044451-RA Pfrut_039023-RA
Pcer_044449-RA Pfrut_039021-RA
Pcer_047348-RA Pfrut_021739-RA
Pcer_027775-RA Pfrut_066946-RA
Pcer_082677-RA Pfrut_048710-RA
Pcer_082676-RA Pfrut_048711-RA
Pcer_007171-RA Pfrut_095432-RA
Pcer_043407-RA Pfrut_050616-RA
Pcer_043408-RA Pfrut_050617-RA
Pcer_068793-RA Pfrut_008305-RA
Pcer_047402-RA Pfrut_100274-RA
Pcer_047396-RA Pfrut_100283-RA
Pcer_005515-RA Pfrut_071269-RA
Pcer_043588-RA Pfrut_017765-RA
Pcer_088252-RA Pfrut_096137-RA
Pcer_007408-RA Pfrut_033166-RA
Pcer_087344-RA Pfrut_046871-RA
Pcer_071253-RA Pfrut_043264-RA
Pcer_043762-RA Pfrut_038290-RA
Pcer_026623-RA Pfrut_068170-RA
Pcer_043350-RA Pfrut_050552-RA
Pcer_088720-RA Pfrut_023443-RA
Pcer_048096-RA Pfrut_076993-RA
Pcer_026196-RA Pfrut_044328-RA
Pcer_048672-RA Pfrut_077617-RA
Pcer_008661-RA Pfrut_052726-RA
Pcer_087802-RA Pfrut_034282-RA
Pcer_009316-RA Pfrut_019731-RA
Pcer_088832-RA Pfrut_023331-RA
Pcer_042649-RA Pfrut_018587-RA
Pcer_069337-RA Pfrut_021465-RA
Pcer_048887-RA Pfrut_077825-RA
Pcer_044891-RA Pfrut_039445-RA
Pcer_048253-RA Pfrut_077184-RA
Pcer_008077-RA Pfrut_089186-RA
Pcer_007642-RA Pfrut_033382-RA
Pcer_080757-RA Pfrut_094805-RA
Pcer_042627-RA Pfrut_018615-RA
Pcer_042386-RA Pfrut_018880-RA
Pcer_069563-RA Pfrut_052332-RA
Pcer_080818-RA Pfrut_094747-RA
Pcer_006496-RA Pfrut_098646-RA
Pcer_089935-RA Pfrut_069679-RA
Pcer_047628-RA Pfrut_010347-RA
Pcer_007146-RA Pfrut_059729-RA
Pcer_048263-RA Pfrut_077192-RA
Pcer_088029-RA Pfrut_047609-RA
Pcer_081763-RA Pfrut_027019-RA
Pcer_080557-RA Pfrut_095008-RA
Pcer_068787-RA Pfrut_008313-RA
Pcer_043703-RA Pfrut_038231-RA
Pcer_069562-RA Pfrut_052331-RA
Pcer_026256-RA Pfrut_044400-RA
Pcer_042342-RA Pfrut_018931-RA
Pcer_006026-RA Pfrut_098088-RA
Pcer_048994-RA Pfrut_083399-RA
Pcer_047877-RA Pfrut_076738-RA
Pcer_087349-RA Pfrut_046875-RA
Pcer_083137-RA Pfrut_074800-RA
Pcer_080993-RA Pfrut_094577-RA
Pcer_007552-RA Pfrut_033470-RA
Pcer_008375-RA Pfrut_089485-RA
Pcer_006027-RA Pfrut_098089-RA
Pcer_026482-RA Pfrut_009289-RA
Pcer_008307-RA Pfrut_089420-RA
Pcer_071005-RA Pfrut_043021-RA
Pcer_083012-RA Pfrut_074955-RA
Pcer_007863-RA Pfrut_033664-RA
Pcer_088450-RA Pfrut_041793-RA
Pcer_087337-RA Pfrut_046865-RA
Pcer_059835-RA Pfrut_048848-RA
Pcer_088768-RA Pfrut_023394-RA
Pcer_089616-RA Pfrut_069326-RA
Pcer_048561-RA Pfrut_077496-RA
Pcer_048338-RA Pfrut_077281-RA
Pcer_069588-RA Pfrut_052362-RA
Pcer_081012-RA Pfrut_094559-RA
Pcer_088682-RA Pfrut_023488-RA
Pcer_081591-RA Pfrut_082562-RA
Pcer_010247-RA Pfrut_003903-RA
Pcer_043940-RA Pfrut_038484-RA
Pcer_006006-RA Pfrut_073860-RA
Pcer_010425-RA Pfrut_040455-RA
Pcer_008633-RA Pfrut_089768-RA
Pcer_047888-RA Pfrut_076757-RA
Pcer_005742-RA Pfrut_070507-RA
Pcer_044079-RA Pfrut_038633-RA
Pcer_006758-RA Pfrut_098930-RA
Pcer_049110-RA Pfrut_083526-RA
Pcer_048395-RA Pfrut_077339-RA
Pcer_048939-RA Pfrut_068834-RA
Pcer_027007-RA Pfrut_067752-RA
Pcer_026230-RA Pfrut_044370-RA
Pcer_069557-RA Pfrut_052323-RA
Pcer_048454-RA Pfrut_077402-RA
Pcer_069971-RA Pfrut_059042-RA
Pcer_006567-RA Pfrut_098721-RA
Pcer_070633-RA Pfrut_042643-RA
Pcer_069620-RA Pfrut_051343-RA
Pcer_007239-RA Pfrut_017232-RA
Pcer_005722-RA Pfrut_071509-RA
Pcer_082781-RA Pfrut_025952-RA
Pcer_043215-RA Pfrut_022371-RA
Pcer_010353-RA Pfrut_004029-RA
Pcer_007263-RA Pfrut_017207-RA
Pcer_006510-RA Pfrut_098660-RA
Pcer_048636-RA Pfrut_077577-RA
Pcer_009417-RA Pfrut_019631-RA
Pcer_080860-RA Pfrut_094709-RA
Pcer_009201-RA Pfrut_019848-RA
Pcer_049251-RA Pfrut_083672-RA
Pcer_070061-RA Pfrut_042040-RA
Pcer_080851-RA Pfrut_094720-RA
Pcer_008986-RA Pfrut_020064-RA
Pcer_088994-RA Pfrut_023147-RA
Pcer_043672-RA Pfrut_038197-RA
Pcer_068437-RA Pfrut_075316-RA
Pcer_069450-RA Pfrut_071713-RA
Pcer_008139-RA Pfrut_089248-RA
Pcer_008393-RA Pfrut_089502-RA
Pcer_049088-RA Pfrut_083503-RA
Pcer_027330-RA Pfrut_067402-RA
Pcer_008322-RA Pfrut_089433-RA
Pcer_026860-RA Pfrut_052695-RA
Pcer_088348-RA Pfrut_096027-RA
Pcer_044893-RA Pfrut_039446-RA
Pcer_048216-RA Pfrut_038048-RA
Pcer_042365-RA Pfrut_018905-RA
Pcer_070741-RA Pfrut_042756-RA
Pcer_088157-RA Pfrut_096263-RA
Pcer_007193-RA Pfrut_076455-RA
Pcer_080679-RA Pfrut_094887-RA
Pcer_058960-RA Pfrut_027730-RA
Pcer_044866-RA Pfrut_007583-RA
Pcer_048374-RA Pfrut_077320-RA
Pcer_008152-RA Pfrut_089262-RA
Pcer_042030-RA Pfrut_044153-RA
Pcer_087562-RA Pfrut_047117-RA
Pcer_070448-RA Pfrut_042458-RA
Pcer_041746-RA Pfrut_085663-RA
Pcer_083098-RA Pfrut_074843-RA
Pcer_089785-RA Pfrut_069525-RA
Pcer_069460-RA Pfrut_071726-RA
Pcer_044885-RA Pfrut_039439-RA
Pcer_007923-RA Pfrut_033731-RA
Pcer_080598-RA Pfrut_094976-RA
Pcer_028326-RA Pfrut_066362-RA
Pcer_071165-RA Pfrut_043180-RA
Pcer_048809-RA Pfrut_077747-RA
Pcer_042629-RA Pfrut_018611-RA
Pcer_089940-RA Pfrut_069685-RA
Pcer_042246-RA Pfrut_019050-RA
Pcer_080878-RA Pfrut_094691-RA
Pcer_070979-RA Pfrut_042997-RA
Pcer_080844-RA Pfrut_094727-RA
Pcer_081919-RA Pfrut_026848-RA
Pcer_007549-RA Pfrut_033475-RA
Pcer_068142-RA Pfrut_006360-RA
Pcer_080701-RA Pfrut_094864-RA
Pcer_009398-RA Pfrut_019646-RA
Pcer_042443-RA Pfrut_018805-RA
Pcer_042259-RA Pfrut_019033-RA
Pcer_007679-RA Pfrut_017085-RA
Pcer_088028-RA Pfrut_047607-RA
Pcer_043756-RA Pfrut_038285-RA
Pcer_027684-RA Pfrut_067050-RA
Pcer_081428-RA Pfrut_082745-RA
Pcer_043704-RA Pfrut_038232-RA
Pcer_009957-RA Pfrut_019076-RA
Pcer_007921-RA Pfrut_033729-RA
Pcer_044162-RA Pfrut_038721-RA
Pcer_008852-RA Pfrut_090000-RA
Pcer_044745-RA Pfrut_039296-RA
Pcer_080877-RA Pfrut_094692-RA
Pcer_010415-RA Pfrut_040463-RA
Pcer_071078-RA Pfrut_043095-RA
Pcer_043231-RA Pfrut_084035-RA
Pcer_044868-RA Pfrut_039422-RA
Pcer_042417-RA Pfrut_018834-RA
Pcer_026303-RA Pfrut_044465-RA
Pcer_026710-RA Pfrut_040355-RA
Pcer_071090-RA Pfrut_043108-RA
Pcer_069770-RA Pfrut_084536-RA
Pcer_042732-RA Pfrut_018484-RA
Pcer_005484-RA Pfrut_071231-RA
Pcer_083055-RA Pfrut_074900-RA
Pcer_010163-RA Pfrut_003809-RA
Pcer_089944-RA Pfrut_069686-RA
Pcer_068552-RA Pfrut_075457-RA
Pcer_088174-RA Pfrut_096239-RA
Pcer_008941-RA Pfrut_090077-RA
Pcer_042200-RA Pfrut_085196-RA
Pcer_087966-RA Pfrut_047533-RA
Pcer_027139-RA Pfrut_067616-RA
Pcer_007025-RA Pfrut_070625-RA
Pcer_089413-RA Pfrut_058739-RA
Pcer_080723-RA Pfrut_094844-RA
Pcer_070942-RA Pfrut_042966-RA
Pcer_007803-RA Pfrut_033600-RA
Pcer_006491-RA Pfrut_098641-RA
Pcer_044138-RA Pfrut_038695-RA
Pcer_083089-RA Pfrut_074856-RA
Pcer_087258-RA Pfrut_046779-RA
Pcer_088838-RA Pfrut_023326-RA
Pcer_041812-RA Pfrut_090214-RA
Pcer_026530-RA Pfrut_068269-RA
Pcer_082890-RA Pfrut_025836-RA
Pcer_044864-RA Pfrut_039416-RA
Pcer_008736-RA Pfrut_089872-RA
Pcer_007929-RA Pfrut_033737-RA
Pcer_087482-RA Pfrut_047020-RA
Pcer_028327-RA Pfrut_066361-RA
Pcer_048989-RA Pfrut_083394-RA
Pcer_006498-RA Pfrut_098648-RA
Pcer_006251-RA Pfrut_098355-RA
Pcer_049268-RA Pfrut_044754-RA
Pcer_088734-RA Pfrut_029119-RA
Pcer_081108-RA Pfrut_094451-RA
Pcer_043329-RA Pfrut_050534-RA
Pcer_008470-RA Pfrut_084620-RA
Pcer_026244-RA Pfrut_044388-RA
Pcer_010249-RA Pfrut_003904-RA
Pcer_026769-RA Pfrut_068020-RA
Pcer_006178-RA Pfrut_098295-RA
Pcer_044760-RA Pfrut_039310-RA
Pcer_049400-RA Pfrut_083844-RA
Pcer_005567-RA Pfrut_071327-RA
Pcer_087397-RA Pfrut_046927-RA
Pcer_070908-RA Pfrut_042928-RA
Pcer_005536-RA Pfrut_071290-RA
Pcer_088990-RA Pfrut_060058-RA
Pcer_009367-RA Pfrut_102325-RA
Pcer_028408-RA Pfrut_066276-RA
Pcer_041925-RA Pfrut_085473-RA
Pcer_080695-RA Pfrut_094869-RA
Pcer_070163-RA Pfrut_042152-RA
Pcer_081612-RA Pfrut_082541-RA
Pcer_006484-RA Pfrut_030139-RA
Pcer_006614-RA Pfrut_098774-RA
Pcer_048106-RA Pfrut_077001-RA
Pcer_009810-RA Pfrut_019223-RA
Pcer_071116-RA Pfrut_043132-RA
Pcer_007213-RA Pfrut_076472-RA
Pcer_088224-RA Pfrut_096170-RA
Pcer_048709-RA Pfrut_077651-RA
Pcer_087444-RA Pfrut_051495-RA
Pcer_082101-RA Pfrut_026633-RA
Pcer_089873-RA Pfrut_069611-RA
Pcer_058514-RA Pfrut_087039-RA
Pcer_068159-RA Pfrut_056506-RA
Pcer_043341-RA Pfrut_050543-RA
Pcer_044925-RA Pfrut_006980-RA
Pcer_007633-RA Pfrut_033391-RA
Pcer_049129-RA Pfrut_022271-RA
