chr	start	end	gene
Pcer_chr8A 13589436 13600366 Pcer_054218-RA
Pcer_chr8A 13600778 13602439 Pcer_054219-RA
Pcer_chr8A 13607526 13614394 Pcer_054220-RA
Pcer_chr8A 13619852 13620430 Pcer_054221-RA
Pcer_chr8A 13626053 13638334 Pcer_054222-RA
Pcer_chr8A 13646662 13648965 Pcer_054223-RA
Pcer_chr8A 13672212 13677144 Pcer_054224-RA
Pcer_chr8A 13685661 13687213 Pcer_054225-RA
Pcer_chr8A 13687371 13693131 Pcer_054226-RA
Pcer_chr8A 13716404 13717580 Pcer_054227-RA
Pcer_chr8A 13722395 13723498 Pcer_054228-RA
Pcer_chr8A 13724949 13735662 Pcer_054229-RA
Pcer_chr8A 13741111 13745985 Pcer_054230-RA
Pcer_chr8A 13747590 13748525 Pcer_054231-RA
Pcer_chr8A 13748898 13753074 Pcer_054232-RA
Pcer_chr8A 13754403 13757424 Pcer_054233-RA
Pcer_chr8A 13764597 13765607 Pcer_054234-RA
Pcer_chr8A 13772565 13773675 Pcer_054235-RA
Pcer_chr8A 13793126 13793639 Pcer_054236-RA
Pcer_chr8A 13794355 13799749 Pcer_054237-RA
Pcer_chr8A 13808594 13809868 Pcer_054238-RA
Pcer_chr8A 13810163 13818113 Pcer_054239-RA
Pcer_chr8A 13819128 13823355 Pcer_054240-RA
Pcer_chr8A 13824406 13828875 Pcer_054241-RA
Pcer_chr8A 13833083 13840138 Pcer_054242-RA
Pcer_chr8A 13858441 13871078 Pcer_054243-RA
Pcer_chr8A 13880437 13887479 Pcer_054244-RA
Pcer_chr8A 13897006 13898447 Pcer_054245-RA
Pcer_chr8A 13912926 13913375 Pcer_054246-RA
Pcer_chr8A 13919937 13925220 Pcer_054247-RA
Pcer_chr8A 13931751 13932224 Pcer_054248-RA
Pcer_chr8A 13941071 13949587 Pcer_054249-RA
Pcer_chr8A 13957390 13967589 Pcer_054250-RA
Pcer_chr8A 13975479 13979542 Pcer_054251-RA
Pcer_chr8A 13991141 13991871 Pcer_054252-RA
Pcer_chr8A 13992997 13994237 Pcer_054253-RA
Pcer_chr8A 13997449 14002590 Pcer_054254-RA
Pcer_chr8A 14005627 14011072 Pcer_054255-RA
Pcer_chr8A 14011704 14013962 Pcer_054256-RA
Pcer_chr8A 14015378 14017354 Pcer_054257-RA
Pcer_chr8A 14021558 14024328 Pcer_054258-RA
Pcer_chr8A 14035144 14037965 Pcer_054259-RA
Pcer_chr8A 14062484 14064418 Pcer_054260-RA
Pcer_chr8A 14067656 14070962 Pcer_054261-RA
Pcer_chr8A 14071483 14077324 Pcer_054262-RA
Pcer_chr8A 14097370 14098047 Pcer_054263-RA
Pcer_chr8A 14099582 14103408 Pcer_054264-RA
Pcer_chr8A 14112701 14116577 Pcer_054265-RA
Pcer_chr8A 14117584 14123253 Pcer_054266-RA
Pcer_chr8A 14125932 14129685 Pcer_054267-RA
Pcer_chr8A 14131703 14134877 Pcer_054268-RA
Pcer_chr8A 14142692 14146295 Pcer_054269-RA
Pcer_chr8A 14146601 14147313 Pcer_054270-RA
Pcer_chr8A 14154949 14157298 Pcer_054271-RA
Pcer_chr8A 14160074 14163469 Pcer_054272-RA
Pcer_chr8A 14216405 14217518 Pcer_054273-RA
Pcer_chr8A 14218638 14220229 Pcer_054274-RA
Pcer_chr8A 14222078 14222389 Pcer_054275-RA
Pcer_chr8A 14224964 14227571 Pcer_054276-RA
Pcer_chr8A 14229861 14230847 Pcer_054277-RA
Pcer_chr8A 14231577 14232437 Pcer_054278-RA
Pcer_chr8A 14234194 14236915 Pcer_054279-RA
Pcer_chr8A 14239608 14245336 Pcer_054280-RA
Pcer_chr8A 14247219 14249447 Pcer_054281-RA
Pcer_chr8A 14252400 14255058 Pcer_054282-RA
Pcer_chr8A 14277581 14277943 Pcer_054283-RA
Pcer_chr8A 14290006 14292216 Pcer_054284-RA
Pcer_chr8A 14296633 14299190 Pcer_054285-RA
Pcer_chr8A 14327388 14328941 Pcer_054286-RA
Pcer_chr8A 14347597 14349318 Pcer_054287-RA
Pcer_chr8A 14365217 14366737 Pcer_054288-RA
Pcer_chr8A 14375407 14377543 Pcer_054289-RA
Pcer_chr8A 14381663 14383176 Pcer_054290-RA
Pcer_chr8A 14391468 14393537 Pcer_054291-RA
Pcer_chr8A 14405168 14412257 Pcer_054292-RA
Pcer_chr8A 14413120 14417377 Pcer_054293-RA
Pcer_chr8A 14417565 14423160 Pcer_054294-RA
Pcer_chr8A 14434472 14437743 Pcer_054295-RA
Pcer_chr8A 14438412 14439320 Pcer_054296-RA
Pcer_chr8A 14442710 14443570 Pcer_054297-RA
Pcer_chr8A 14465274 14466797 Pcer_054298-RA
Pcer_chr8A 14469806 14473283 Pcer_054299-RA
Pcer_chr8A 14473505 14476471 Pcer_054300-RA
Pcer_chr8A 14483040 14487368 Pcer_054301-RA
Pcer_chr8A 14499366 14500497 Pcer_054302-RA
Pcer_chr8A 14510264 14511036 Pcer_054303-RA
Pcer_chr8A 14530355 14534487 Pcer_054304-RA
Pcer_chr8A 14535025 14535568 Pcer_054305-RA
Pcer_chr8A 14543474 14551312 Pcer_054306-RA
Pcer_chr8A 14588296 14590960 Pcer_054307-RA
Pcer_chr8A 14592054 14597095 Pcer_054308-RA
Pcer_chr8A 14598409 14602033 Pcer_054309-RA
Pcer_chr8A 14605169 14612489 Pcer_054310-RA
Pcer_chr8A 14613587 14620363 Pcer_054311-RA
Pcer_chr8A 14621060 14625590 Pcer_054312-RA
Pcer_chr8A 14627959 14631716 Pcer_054313-RA
Pcer_chr8A 14632490 14638301 Pcer_054314-RA
Pcer_chr8A 14641609 14643096 Pcer_054315-RA
Pcer_chr8A 14648768 14656750 Pcer_054316-RA
Pcer_chr8A 14658774 14659055 Pcer_054317-RA
Pcer_chr8A 14662702 14664168 Pcer_054318-RA
Pcer_chr8A 14665513 14666567 Pcer_054319-RA
Pcer_chr8A 14672351 14673464 Pcer_054320-RA
Pcer_chr8A 14689128 14691268 Pcer_054321-RA
Pcer_chr8A 14699294 14716557 Pcer_054322-RA
Pcer_chr8A 14719925 14720566 Pcer_054323-RA
Pcer_chr8A 14720634 14721989 Pcer_054324-RA
Pcer_chr8A 14739631 14741337 Pcer_054325-RA
Pcer_chr8A 14741587 14744252 Pcer_054326-RA
Pcer_chr8A 14744852 14751235 Pcer_054327-RA
Pcer_chr8A 14751859 14754990 Pcer_054328-RA
Pcer_chr8A 14755726 14760594 Pcer_054329-RA
Pcer_chr8A 14763000 14766521 Pcer_054330-RA
Pcer_chr8A 14882369 14885331 Pcer_054331-RA
Pcer_chr8A 14913709 14916249 Pcer_054332-RA
Pcer_chr8A 14934967 14938221 Pcer_054333-RA
Pcer_chr8A 14982859 14985808 Pcer_054334-RA
Pcer_chr8A 15013774 15018186 Pcer_054335-RA
Pcer_chr8A 15018841 15020709 Pcer_054336-RA
Pcer_chr8A 15023869 15027266 Pcer_054337-RA
Pcer_chr8A 15027624 15029935 Pcer_054338-RA
Pcer_chr8A 15030067 15038478 Pcer_054339-RA
Pcer_chr8A 15043054 15047024 Pcer_054340-RA
Pcer_chr8A 15047321 15050348 Pcer_054341-RA
Pcer_chr8A 15051290 15054605 Pcer_054342-RA
Pcer_chr8A 15075252 15081153 Pcer_054343-RA
Pcer_chr8A 15084202 15084525 Pcer_054344-RA
Pcer_chr8A 15113346 15117437 Pcer_054345-RA
Pcer_chr8A 15122874 15127649 Pcer_054346-RA
Pcer_chr8A 15138394 15139572 Pcer_054347-RA
Pcer_chr8A 15144633 15145766 Pcer_054348-RA
Pcer_chr8A 15168596 15177159 Pcer_054349-RA
Pcer_chr8A 15177643 15180492 Pcer_054350-RA
Pcer_chr8A 15181077 15193971 Pcer_054351-RA
Pcer_chr8A 15194313 15195146 Pcer_054352-RA
Pcer_chr8A 15202270 15207493 Pcer_054353-RA
Pcer_chr8A 15235108 15235884 Pcer_054354-RA
Pcer_chr8A 15244687 15246850 Pcer_054355-RA
Pcer_chr8A 15252426 15254294 Pcer_054356-RA
Pcer_chr8A 15258169 15260319 Pcer_054357-RA
Pcer_chr8A 15268594 15274338 Pcer_054358-RA
Pcer_chr8A 15274398 15277627 Pcer_054359-RA
Pcer_chr8A 15288031 15288810 Pcer_054360-RA
Pcer_chr8A 15317541 15318743 Pcer_054361-RA
Pcer_chr8A 15320458 15321246 Pcer_054362-RA
Pcer_chr8A 15321503 15330182 Pcer_054363-RA
Pcer_chr8A 15359063 15365606 Pcer_054364-RA
Pcer_chr8A 15366558 15369593 Pcer_054365-RA
Pcer_chr8A 15370650 15375574 Pcer_054366-RA
Pcer_chr8A 15376978 15379546 Pcer_054367-RA
Pcer_chr8A 15387351 15392805 Pcer_054368-RA
Pcer_chr8A 15396640 15398506 Pcer_054369-RA
Pcer_chr8A 15420647 15424103 Pcer_054370-RA
Pcer_chr8A 15424284 15425833 Pcer_054371-RA
Pcer_chr8A 15426727 15427095 Pcer_054372-RA
Pcer_chr8A 15428598 15430329 Pcer_054373-RA
Pcer_chr8A 15433743 15434006 Pcer_054374-RA
Pcer_chr8A 15439861 15440445 Pcer_054375-RA
Pcer_chr8A 15442380 15443108 Pcer_054376-RA
Pcer_chr8A 15445320 15446795 Pcer_054377-RA
Pcer_chr8A 15447710 15449699 Pcer_054378-RA
Pcer_chr8A 15498395 15499636 Pcer_054379-RA
Pcer_chr8A 15502028 15512701 Pcer_054380-RA
Pcer_chr8A 15520205 15522266 Pcer_054381-RA
Pcer_chr8A 15529663 15533210 Pcer_054382-RA
Pcer_chr8A 15559143 15572144 Pcer_054383-RA
Pcer_chr8A 15577203 15582829 Pcer_054384-RA
Pcer_chr8A 15582968 15584772 Pcer_054385-RA
Pcer_chr8A 15608305 15609935 Pcer_054386-RA
Pcer_chr8A 15612075 15620570 Pcer_054387-RA
Pcer_chr8A 15620763 15621321 Pcer_054388-RA
Pcer_chr8A 15634362 15636663 Pcer_054389-RA
Pcer_chr8A 15639542 15641015 Pcer_054390-RA
Pcer_chr8A 15642249 15647007 Pcer_054391-RA
Pcer_chr8A 15660098 15663386 Pcer_054392-RA
Pcer_chr8A 15683071 15685650 Pcer_054393-RA
Pcer_chr8A 15698473 15700995 Pcer_054394-RA
Pcer_chr8A 15706253 15711286 Pcer_054395-RA
Pcer_chr8A 15723708 15725156 Pcer_054396-RA
Pcer_chr8A 15732162 15734452 Pcer_054397-RA
Pcer_chr8A 15736905 15739048 Pcer_054398-RA
Pcer_chr8A 15747897 15750046 Pcer_054399-RA
Pcer_chr8A 15760609 15762039 Pcer_054400-RA
Pcer_chr8A 15767634 15768842 Pcer_054401-RA
Pcer_chr8A 15776103 15778780 Pcer_054402-RA
Pcer_chr8A 15799120 15800400 Pcer_054403-RA
Pcer_chr8A 15800922 15805010 Pcer_054404-RA
Pcer_chr8A 15809930 15815244 Pcer_054405-RA
Pcer_chr8A 15826278 15826673 Pcer_054406-RA
Pcer_chr8A 15831634 15832689 Pcer_054407-RA
Pcer_chr8A 15843920 15845901 Pcer_054408-RA
Pcer_chr8A 15850912 15851367 Pcer_054409-RA
Pcer_chr8A 15861296 15864271 Pcer_054410-RA
Pcer_chr8A 15866888 15867877 Pcer_054411-RA
Pcer_chr8A 15871744 15877167 Pcer_054412-RA
Pcer_chr8A 15879576 15883234 Pcer_054413-RA
Pcer_chr8A 15893687 15894565 Pcer_054414-RA
Pcer_chr8A 15894817 15913938 Pcer_054415-RA
Pcer_chr8A 15916093 15916341 Pcer_054416-RA
Pcer_chr8A 15921682 15922569 Pcer_054417-RA
Pcer_chr8A 15923550 15923930 Pcer_054418-RA
Pcer_chr8A 15926997 15930318 Pcer_054419-RA
Pcer_chr8A 15934880 15937672 Pcer_054420-RA
Pcer_chr8A 15943325 15945562 Pcer_054421-RA
Pcer_chr8A 15945650 15949053 Pcer_054422-RA
Pcer_chr8A 15952226 15955668 Pcer_054423-RA
Pcer_chr8A 15958614 15969030 Pcer_054424-RA
Pcer_chr8A 15979098 15980587 Pcer_054425-RA
Pcer_chr8A 15981723 15984470 Pcer_054426-RA
Pcer_chr8A 15994828 15999646 Pcer_054427-RA
Pcer_chr8A 15999926 16002549 Pcer_054428-RA
Pcer_chr8A 16003222 16005375 Pcer_054429-RA
Pcer_chr8A 16005701 16008503 Pcer_054430-RA
Pcer_chr8A 16012513 16014508 Pcer_054431-RA
Pcer_chr8A 16015086 16017152 Pcer_054432-RA
Pcer_chr8A 16017254 16019167 Pcer_054433-RA
Pcer_chr8A 16019666 16023366 Pcer_054434-RA
Pcer_chr8A 16029441 16031418 Pcer_054435-RA
Pcer_chr8A 16031526 16034329 Pcer_054436-RA
Pcer_chr8A 16034778 16036098 Pcer_054437-RA
Pcer_chr8A 16037011 16039191 Pcer_054438-RA
Pcer_chr8A 16046742 16061829 Pcer_054439-RA
Pcer_chr8A 16081825 16085158 Pcer_054440-RA
Pcer_chr8A 16089677 16095357 Pcer_054441-RA
Pcer_chr8A 16097934 16100724 Pcer_054442-RA
Pcer_chr8A 16100874 16105308 Pcer_054443-RA
Pcer_chr8A 16119288 16124991 Pcer_054444-RA
Pcer_chr8A 16127937 16140123 Pcer_054445-RA
Pcer_chr8A 16142664 16146478 Pcer_054446-RA
Pcer_chr8A 16149362 16153272 Pcer_054447-RA
Pcer_chr8A 16153527 16159306 Pcer_054448-RA
Pcer_chr8A 16164792 16167536 Pcer_054449-RA
Pcer_chr8A 16179772 16182988 Pcer_054450-RA
Pcer_chr8A 16201232 16202445 Pcer_054451-RA
Pcer_chr8A 16202866 16204058 Pcer_054452-RA
Pcer_chr8A 16218688 16223083 Pcer_054453-RA
Pcer_chr8A 16255494 16256801 Pcer_054454-RA
Pcer_chr8A 16269028 16273151 Pcer_054455-RA
Pcer_chr8A 16276179 16278947 Pcer_054456-RA
Pcer_chr8A 16279080 16279990 Pcer_054457-RA
Pcer_chr8A 16280262 16284809 Pcer_054458-RA
Pcer_chr8A 16289112 16290976 Pcer_054459-RA
Pcer_chr8A 16330542 16332514 Pcer_054460-RA
Pcer_chr8A 16346575 16347913 Pcer_054461-RA
Pcer_chr8A 16359979 16364172 Pcer_054462-RA
Pcer_chr8A 16393037 16393815 Pcer_054463-RA
Pcer_chr8A 16410278 16416108 Pcer_054464-RA
Pcer_chr8A 16417283 16419154 Pcer_054465-RA
Pcer_chr8A 16423151 16423423 Pcer_054466-RA
Pcer_chr8A 16435449 16436228 Pcer_054467-RA
Pcer_chr8A 16456735 16458310 Pcer_054468-RA
Pcer_chr8A 16459187 16467845 Pcer_054469-RA
Pcer_chr8A 16507828 16508930 Pcer_054470-RA
Pcer_chr8A 16514293 16515763 Pcer_054471-RA
Pcer_chr8A 16520898 16522381 Pcer_054472-RA
Pcer_chr8A 16531688 16532312 Pcer_054473-RA
Pcer_chr8A 16569041 16570099 Pcer_054474-RA
Pcer_chr8A 16571911 16577299 Pcer_054475-RA
Pcer_chr8A 16581327 16582526 Pcer_054476-RA
Pcer_chr8A 16587359 16588200 Pcer_054477-RA
Pcer_chr8A 16588589 16589736 Pcer_054478-RA
Pcer_chr8A 16592478 16596202 Pcer_054479-RA
Pcer_chr8A 16597496 16602959 Pcer_054480-RA
Pcer_chr8A 16627460 16631028 Pcer_054481-RA
Pcer_chr8A 16632718 16635865 Pcer_054482-RA
Pcer_chr8A 16672598 16673218 Pcer_054483-RA
Pcer_chr8A 16681009 16683082 Pcer_054484-RA
Pcer_chr8A 16702988 16703365 Pcer_054485-RA
Pcer_chr8A 16710309 16714480 Pcer_054486-RA
Pcer_chr8A 16726349 16727263 Pcer_054487-RA
Pcer_chr8A 16728621 16729526 Pcer_054488-RA
Pcer_chr8A 16736252 16741510 Pcer_054489-RA
Pcer_chr8A 16743887 16744745 Pcer_054490-RA
Pcer_chr8A 16751352 16752314 Pcer_054491-RA
Pcer_chr8A 16752831 16753778 Pcer_054492-RA
Pcer_chr8A 16754546 16755559 Pcer_054493-RA
Pcer_chr8A 16757196 16758161 Pcer_054494-RA
Pcer_chr8A 16762074 16763596 Pcer_054495-RA
Pcer_chr8A 16764340 16765302 Pcer_054496-RA
Pcer_chr8A 16767398 16769512 Pcer_054497-RA
Pcer_chr8A 16773713 16774666 Pcer_054498-RA
Pcer_chr8A 16775562 16776524 Pcer_054499-RA
Pcer_chr8A 16786743 16787690 Pcer_054500-RA
Pcer_chr8A 16790814 16791410 Pcer_054501-RA
Pcer_chr8A 16793392 16794339 Pcer_054502-RA
Pcer_chr8A 16803229 16803816 Pcer_054503-RA
Pcer_chr8A 16807179 16808129 Pcer_054504-RA
Pcer_chr8A 16840067 16849635 Pcer_054505-RA
Pcer_chr8A 16849758 16850931 Pcer_054506-RA
Pcer_chr8A 16853090 16868054 Pcer_054507-RA
Pcer_chr8A 16855734 16859801 Pcer_054508-RA
Pcer_chr8A 16873584 16875218 Pcer_054509-RA
Pcer_chr8A 16877070 16878899 Pcer_054510-RA
Pcer_chr8A 16882186 16886277 Pcer_054511-RA
Pcer_chr8A 16887165 16890976 Pcer_054512-RA
Pcer_chr8A 16891551 16897832 Pcer_054513-RA
Pcer_chr8A 16898604 16902926 Pcer_054514-RA
Pcer_chr8A 16913247 16914524 Pcer_054515-RA
Pcer_chr8A 16914891 16916955 Pcer_054516-RA
Pcer_chr8A 16918220 16919605 Pcer_054517-RA
Pcer_chr8A 16920553 16924083 Pcer_054518-RA
Pcer_chr8A 16941168 16941923 Pcer_054519-RA
Pcer_chr8A 16944830 16949440 Pcer_054520-RA
Pcer_chr8A 16950726 16951538 Pcer_054521-RA
Pcer_chr8A 16953415 16954227 Pcer_054522-RA
Pcer_chr8A 16965312 16967819 Pcer_054523-RA
Pcer_chr8A 16970631 16977631 Pcer_054524-RA
Pcer_chr8A 16979530 16984234 Pcer_054525-RA
Pcer_chr8A 16989895 16993090 Pcer_054526-RA
Pcer_chr8A 17004667 17007808 Pcer_054527-RA
Pcer_chr8A 17008459 17008926 Pcer_054528-RA
Pcer_chr8A 17010369 17013049 Pcer_054529-RA
Pcer_chr8A 17017696 17023982 Pcer_054530-RA
Pcer_chr8A 17024938 17027580 Pcer_054531-RA
Pcer_chr8A 17030920 17031779 Pcer_054532-RA
Pcer_chr8A 17034885 17044230 Pcer_054533-RA
Pcer_chr8A 17046866 17050938 Pcer_054534-RA
Pcer_chr8A 17051452 17055679 Pcer_054535-RA
Pcer_chr8A 17057088 17061750 Pcer_054536-RA
Pcer_chr8A 17062337 17064089 Pcer_054537-RA
Pcer_chr8A 17068199 17069794 Pcer_054538-RA
Pcer_chr8A 17071043 17071522 Pcer_054539-RA
Pcer_chr8A 17071561 17072952 Pcer_054540-RA
Pcer_chr8A 17083692 17086277 Pcer_054541-RA
Pcer_chr8A 17095549 17097572 Pcer_054542-RA
Pcer_chr8A 17098738 17100501 Pcer_054543-RA
Pcer_chr8A 17105132 17107699 Pcer_054544-RA
Pcer_chr8A 17108454 17112417 Pcer_054545-RA
Pcer_chr8A 17117278 17121569 Pcer_054546-RA
Pcer_chr8A 17123803 17124698 Pcer_054547-RA
Pcer_chr8A 17136033 17137283 Pcer_054548-RA
Pcer_chr8A 17143297 17145794 Pcer_054549-RA
Pcer_chr8A 17148948 17155982 Pcer_054550-RA
Pcer_chr8A 17158091 17159374 Pcer_054551-RA
Pcer_chr8A 17163578 17165680 Pcer_054552-RA
Pcer_chr8A 17176680 17177117 Pcer_054553-RA
Pcer_chr8A 17203554 17204437 Pcer_054554-RA
Pcer_chr8A 17207045 17211166 Pcer_054555-RA
Pcer_chr8A 17218923 17220815 Pcer_054556-RA
Pcer_chr8A 17223955 17227566 Pcer_054557-RA
Pcer_chr8A 17228810 17231004 Pcer_054558-RA
Pcer_chr8A 17232339 17232946 Pcer_054559-RA
Pcer_chr8A 17235038 17236134 Pcer_054560-RA
Pcer_chr8A 17236871 17244987 Pcer_054561-RA
Pcer_chr8A 17246930 17249264 Pcer_054562-RA
Pcer_chr8A 17249375 17253344 Pcer_054563-RA
Pcer_chr8A 17268534 17272081 Pcer_054564-RA
Pcer_chr8A 17278330 17281024 Pcer_054565-RA
Pcer_chr8A 17285469 17288479 Pcer_054566-RA
Pcer_chr8A 17293711 17296191 Pcer_054567-RA
Pcer_chr8A 17299289 17301342 Pcer_054568-RA
Pcer_chr8A 17307563 17307856 Pcer_054569-RA
Pcer_chr8A 17310179 17311904 Pcer_054570-RA
Pcer_chr8A 17312998 17315676 Pcer_054571-RA
Pcer_chr8A 17316081 17319091 Pcer_054572-RA
Pcer_chr8A 17324201 17326180 Pcer_054573-RA
Pcer_chr8A 17327521 17329790 Pcer_054574-RA
Pcer_chr8A 17331889 17338360 Pcer_054575-RA
Pcer_chr8A 17342149 17344184 Pcer_054576-RA
Pcer_chr8A 17344900 17348861 Pcer_054577-RA
Pcer_chr8A 17351308 17355658 Pcer_054578-RA
Pcer_chr8A 17356050 17359964 Pcer_054579-RA
Pcer_chr8A 17360141 17362695 Pcer_054580-RA
Pcer_chr8A 17363334 17365674 Pcer_054581-RA
Pcer_chr8A 17366468 17369665 Pcer_054582-RA
Pcer_chr8A 17371470 17374012 Pcer_054583-RA
Pcer_chr8A 17375545 17376618 Pcer_054584-RA
Pcer_chr8A 17379514 17380587 Pcer_054585-RA
Pcer_chr8A 17383950 17386300 Pcer_054586-RA
Pcer_chr8A 17386635 17389675 Pcer_054587-RA
Pcer_chr8A 17389740 17392123 Pcer_054588-RA
Pcer_chr8A 17393604 17396339 Pcer_054589-RA
Pcer_chr8A 17400633 17402516 Pcer_054590-RA
Pcer_chr8A 17403530 17405274 Pcer_054591-RA
Pcer_chr8A 17412137 17413320 Pcer_054592-RA
Pcer_chr8A 17426705 17428280 Pcer_054593-RA
Pcer_chr8A 17428972 17435218 Pcer_054594-RA
Pcer_chr8A 17444423 17445148 Pcer_054595-RA
Pcer_chr8A 17475318 17476550 Pcer_054596-RA
Pcer_chr8A 17480144 17483349 Pcer_054597-RA
Pcer_chr8A 17488837 17492706 Pcer_054598-RA
Pcer_chr8A 17494685 17502577 Pcer_054599-RA
Pcer_chr8A 17503633 17505150 Pcer_054600-RA
Pcer_chr8A 17515789 17518534 Pcer_054601-RA
Pcer_chr8A 17531608 17531874 Pcer_054602-RA
Pcer_chr8A 17539758 17541884 Pcer_054603-RA
Pcer_chr8A 17549289 17552253 Pcer_054604-RA
Pcer_chr8A 17553957 17557552 Pcer_054605-RA
Pcer_chr8A 17558310 17561557 Pcer_054606-RA
Pcer_chr8A 17562893 17564888 Pcer_054607-RA
Pcer_chr8A 17565768 17568514 Pcer_054608-RA
Pcer_chr8A 17575407 17576955 Pcer_054609-RA
Pcer_chr8A 17580348 17581861 Pcer_054610-RA
Pcer_chr8A 17600188 17606153 Pcer_054611-RA
Pcer_chr8A 17606977 17610159 Pcer_054612-RA
Pcer_chr8A 17616480 17619955 Pcer_054613-RA
Pcer_chr8A 17621478 17621825 Pcer_054614-RA
Pcer_chr8A 17622450 17628328 Pcer_054615-RA
Pcer_chr8A 17628955 17632705 Pcer_054616-RA
Pcer_chr8A 17647682 17648309 Pcer_054617-RA
Pcer_chr8A 17649647 17652687 Pcer_054618-RA
Pcer_chr8A 17653297 17658638 Pcer_054619-RA
Pcer_chr8A 17653677 17655715 Pcer_054620-RA
Pcer_chr8A 17658732 17663785 Pcer_054621-RA
Pcer_chr8A 17667944 17670858 Pcer_054622-RA
Pcer_chr8A 17672934 17676300 Pcer_054623-RA
Pcer_chr8A 17683342 17684892 Pcer_054624-RA
Pcer_chr8A 17690830 17696719 Pcer_054625-RA
Pcer_chr8A 17697738 17698970 Pcer_054626-RA
Pcer_chr8A 17700572 17701480 Pcer_054627-RA
Pcer_chr8A 17702811 17703296 Pcer_054628-RA
Pcer_chr8A 17716621 17717484 Pcer_054629-RA
Pcer_chr8A 17718874 17719806 Pcer_054630-RA
Pcer_chr8A 17724030 17730078 Pcer_054631-RA
Pcer_chr8A 17750019 17752913 Pcer_054632-RA
Pcer_chr8A 17756572 17763892 Pcer_054633-RA
Pcer_chr8A 17764026 17773968 Pcer_054634-RA
Pcer_chr8A 17775708 17781644 Pcer_054635-RA
Pcer_chr8A 17784656 17786323 Pcer_054636-RA
Pcer_chr8A 17788612 17789268 Pcer_054637-RA
Pcer_chr8A 17809390 17815088 Pcer_054638-RA
Pcer_chr8A 17818041 17820189 Pcer_054639-RA
Pcer_chr8A 17839122 17841545 Pcer_054640-RA
Pcer_chr8A 17845759 17847475 Pcer_054641-RA
Pcer_chr8A 17849570 17851031 Pcer_054642-RA
Pcer_chr8A 17850722 17852085 Pcer_054643-RA
Pcer_chr8A 17852286 17856655 Pcer_054644-RA
Pcer_chr8A 17857186 17859668 Pcer_054645-RA
Pcer_chr8A 18005319 18005855 Pcer_054646-RA
Pcer_chr8A 18067510 18068331 Pcer_054647-RA
Pcer_chr8A 18070725 18072081 Pcer_054648-RA
Pcer_chr8A 18081687 18083640 Pcer_054649-RA
Pcer_chr8A 18093156 18098216 Pcer_054650-RA
Pcer_chr8A 18101073 18102944 Pcer_054651-RA
Pcer_chr8A 18105319 18106497 Pcer_054652-RA
Pcer_chr8A 18107924 18120341 Pcer_054653-RA
Pcer_chr8A 18121081 18124600 Pcer_054654-RA
Pcer_chr8A 18125270 18126775 Pcer_054655-RA
Pcer_chr8A 18134679 18135446 Pcer_054656-RA
Pcer_chr8A 18141052 18143363 Pcer_054657-RA
Pcer_chr8A 18151187 18153030 Pcer_054658-RA
Pcer_chr8A 18161911 18163395 Pcer_054659-RA
Pcer_chr8A 18164380 18166531 Pcer_054660-RA
Pcer_chr8A 18167386 18170210 Pcer_054661-RA
Pcer_chr8A 18170651 18173624 Pcer_054662-RA
Pcer_chr8A 18179767 18184661 Pcer_054663-RA
Pcer_chr8A 18213215 18214808 Pcer_054664-RA
Pcer_chr8A 18217009 18224702 Pcer_054665-RA
Pcer_chr8A 18229326 18230389 Pcer_054666-RA
Pcer_chr8A 18236111 18268069 Pcer_054667-RA
Pcer_chr8A 18270483 18273904 Pcer_054668-RA
Pcer_chr8A 18274402 18279469 Pcer_054669-RA
Pcer_chr8A 18281486 18282142 Pcer_054670-RA
Pcer_chr8A 18284249 18285180 Pcer_054671-RA
Pcer_chr8A 18291386 18293753 Pcer_054672-RA
Pcer_chr8A 18299552 18301099 Pcer_054673-RA
Pcer_chr8A 18305366 18306635 Pcer_054674-RA
Pcer_chr8A 18331008 18332564 Pcer_054675-RA
Pcer_chr8A 18334016 18336745 Pcer_054676-RA
Pcer_chr8A 18349382 18349867 Pcer_054677-RA
Pcer_chr8A 18354813 18355298 Pcer_054678-RA
Pcer_chr8A 18356965 18357207 Pcer_054679-RA
Pcer_chr8A 18359140 18359625 Pcer_054680-RA
Pcer_chr8A 18376948 18377421 Pcer_054681-RA
Pcer_chr8A 18382404 18382985 Pcer_054682-RA
Pcer_chr8A 18386377 18386862 Pcer_054683-RA
Pcer_chr8A 18388386 18388880 Pcer_054684-RA
Pcer_chr8A 18389800 18390309 Pcer_054685-RA
Pcer_chr8A 18394549 18394992 Pcer_054686-RA
Pcer_chr8A 18396430 18400049 Pcer_054687-RA
Pcer_chr8A 18406297 18407666 Pcer_054688-RA
Pcer_chr8A 18407907 18412681 Pcer_054689-RA
Pcer_chr8A 18412956 18416046 Pcer_054690-RA
Pcer_chr8A 18416534 18418742 Pcer_054691-RA
Pcer_chr8A 18427999 18432519 Pcer_054692-RA
Pcer_chr8A 18432992 18435731 Pcer_054693-RA
Pcer_chr8A 18435814 18440389 Pcer_054694-RA
Pcer_chr8A 18441627 18442555 Pcer_054695-RA
Pcer_chr8A 18443910 18445676 Pcer_054696-RA
Pcer_chr8A 18449422 18452937 Pcer_054697-RA
Pcer_chr8A 18453375 18462300 Pcer_054698-RA
Pcer_chr8A 18483854 18486702 Pcer_054699-RA
